,Search,Position,Company,Description
0,healthcare,Receptionist/Office Assistant,BD Physical therapy,"
Pay: $22 per hourSign on Bonus after 90 days: $1000Benefits: 401K, paid holidays, starting 2 weeks paid vacation, paid on the job trainingSchedule: Full Time – 40-hour work week Monday to Friday
We are a well-established medical facility that has been serving our local community for more than 40 years, seeking a full-time medical receptionist/biller.
We are looking for applicants who are reliable, compassionate and have excellent communication skills. Applicants must collaborate well with a team.
Medical receptionist responsibilities include, but are not limited to, greeting patients, telephone and in office contact with new and current patients, scheduling of appointments, collecting and posting payments, inputting patient information and charges into our computer software, and maintaining a recall list.
Billing responsibilities may include verifying health insurance benefits, obtaining patient referrals, proofing and editing charges and notes, and submitting bills to insurance companies for payment.
If interested, please forward your resume and we will call you for an interview.
Job Type: Full-time
Pay: $22.00 per hour
Benefits:

401(k)
Paid time off

Schedule:

Monday to Friday

COVID-19 considerations:The health of our staff is our top priority. We have installed plexi-glass at the front desk and have spaced out seating in the lobby. We provide staff with masks and hand sanitizer. We clean and wipe down the clinic after each treatment.
Work Location: One location
"
1,healthcare,Laboratory Assistant,Icon Plc,"
*
***This is an onsite position in Cambridge, Massachusetts, USA***
ICON plc is a world-leading healthcare intelligence and clinical research organization. From molecule to medicine, we advance clinical research providing outsourced services to pharmaceutical, biotechnology, medical device and government and public health organizations.
With our patients at the center of all that we do, we help to accelerate the development of drugs and devices that save lives and improve quality of life.
Our people are our greatest strength, are at the core of our culture, and the driving force behind our success. ICON people have a mission to succeed and a passion that ensures what we do, we do well.
If you have experience handling biological lab specimens and prepping samples for delivery to a clinical laboratory; learn how you can play a key role as Laboratory Assistant for ICON Laboratory Services which is dedicated exclusively to central laboratory testing and the associate services for clinical trials.
The role:

Monitoring samples/Troubleshooting discrepancies.
Consolidating created samples/containers (i.e. slides, blocks, reports, etc.)
Searching and retrieving documents and samples.
Performing data entry/Monitoring e-mails and various correspondences.
Checking that slides/blocks are properly barcoded and labeled.
Assisting the pathologists with the technical/clerical work.

Responsible for ordering/receiving/inventory of reagents
Responsible for cleaning and maintenance
You will need:

You will possess an Associate's degree (preferred) along with 1 year of related experience in a Clinical Laboratory.
You will have basic working knowledge of computers and Microsoft Office along with excellent written/verbal communication skills, the ability to handle large work load demands and trouble shoot issues timely when required
Exhibit appropriate time management skills and attention to detail.
Ability to keep accurate, legible records and recognize the need to handle these records and all other information in line with GCP/GLP/GDP.

Benefits of Working in ICON:
Our success depends on the knowledge, capabilities and quality of our people. That’s why we are committed to developing our employees in a continuous learning culture – one where we challenge you with engaging work and where every experience adds to your professional development.
At ICON, our focus is to provide you with a comprehensive and competitive total reward package that comprises, not only an excellent level of base pay, but also a wide range of variable pay and recognition programs. In addition, our best in class employee benefits, supportive policies and wellbeing initiatives are tailored to support you and your family at all stages of your career - both now, and into the future.
ICON, including subsidiaries, is an equal opportunity and inclusive employer and is committed to providing a workplace free of discrimination and harassment. All qualified applicants will receive equal consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.
If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application process, or in order to perform the essential functions of a position, please let us know through the form below.
Job Type: Full-time
Schedule:

8 hour shift

Ability to commute/relocate:

Cambridge, MA 13492: Reliably commute or planning to relocate before starting work (Preferred)

Education:

Bachelor's (Preferred)

Work Location: One location
"
2,healthcare,PATIENT CARE ASSOCIATE / 36 HOUR NIGHTS/ BWH - 10BCD,Brigham & Women's Hospital(BWH),"


PATIENT CARE ASSOCIATE / 36 HOUR NIGHTS/ BWH - 10BCD - (3195894)
  





Excellent Care to Patients and Families • The Best Staff • In the Safest Environment


      A $750.00 sign on bonus is being offered to eligible new employees hired in our PCA positions.
      


      Nursing at Brigham and Women’s Hospital is known for their excellent clinical practice and for keeping patients and their families at the center of all they do. We understand that great care is shaped by relationships with patients and their families. That’s why we’re committed to knowing our patients on a deeper level — not just as patients, but as individuals — to ensure that they, and their families, feel known and cared for.
     



      At BWH, we proudly work together with a spirit of inquiry and a deep commitment to providing the highest quality, evidence-informed and theory-guided care in an inclusive environment. We work each day to achieve our vision — 
      to provide excellent care to patients and families, with the best staff, in the safest environment.




      Just as we have been able to reinvent health care, we have also transformed health care careers. Whether measured in terms of lives saved, awards earned, or the personal satisfaction of stretching your talents – a career with BWH is unlike any other in the health care field. Here you'll find a workplace where collaboration and teamwork are the norm, not the exception – physicians, nurses, technicians, staff and management form a close-knit bond, based on mutual respect and devotion to our patients. If you want an enormously fulfilling career, there’s no better place to be.
     



The PCA will be responsible for:




Supporting the RN with clinical tasks, including, but not limited to glucometry, EKGs, and vital signs.
Responding to the needs of patients and family members and takes a proactive role in the efficient operation of the unit.










To qualify you must have:


Certification as a CNA, PCT, MA, EMT or commensurate experience required, unless incumbent is a nursing student who has completed her/his fundamentals of nursing with a clinical component (clinical rotation or simulation lab). For nursing students hired as PCAs, strongly prefer nursing students enrolled in BSN programs or direct-entry Masters’ programs.
Bi-lingual skills preferred.
Prior experience in a clinical setting preferred.
Knowledge of medical terminology.
May not currently hold a valid nursing license.






EEO Statement


 .Brigham and Women’s Hospital is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, creed, sex, sexual orientation, gender identity, national origin, ancestry, age, veteran status, disability unrelated to job requirements, genetic information, military service, or other protected status.
   






 Primary Location MA-Boston-BWH Boston Main Campus
  

 Work Locations BWH Boston Main Campus 75 Francis St Boston 02115
  

 Job Nursing Assistant
  

 Organization Brigham & Women's Hospital(BWH)
  

 Schedule Part-time
  

 Standard Hours 36
  

 Shift Night Job
  

 Posted Shift Description 36-hour Days PCA - 10BCD
  

 Employee Status Regular
  

 Recruiting Department BWH Nursing / Patient Care Services
  

 Job Posting Apr 15, 2022
  


"
3,healthcare,Dental Front Desk,Cambridgeside Dental Associates,"
Are you looking for a fantastic team to work with everyday? We are a privately owned, family dental practice located in Cambridge, MA and are looking for another great hire to join our team! Previous dental experience is required.
Office has private parking for staff and is also accessible to public transportation.
The right candidate for us is someone who is:

Outgoing, friendly and dependable
Has a natural ability to provide excellent customer service
Thrives in a fast paced environment
Has excellent customer service, exceptional phone etiquette, experience in dental billing and insurance and collaborating with a great team!
Organizational skills, communication skills and an ability to discuss financial arrangements with patients are necessary.

Typical schedule:
We believe in having a work/life balance, and so we are looking for someone for 4 days a week. Our hours are from 8AM-6PM.
Responsibilities:

Answering phones and greeting patients
Ensuring information on file is accurate
Accurately verify dental benefits
Calculate and collect payments, co-payments and deductibles
Scheduling and confirming patient appointments and maintain a full schedule for clinicians
Maintain a professional environment at all times

Software: Eaglesoft
Compensation: 
We offer a competitive salary, commensurate with experience, and the following benefits are available for full time employees: 

PTO
Health insurance
Dental insurance
401k
Profit sharing

If you want to be a key part of an amazing team and forming connections with patients, we want to hear from you! Please send us your resume.
Job Type: Full-time
Pay: $22.00 - $26.00 per hour
Benefits:

401(k)
Dental insurance
Health insurance
Paid time off

Schedule:

8 hour shift

Experience:

Dental Front Desk: 1 year (Preferred)

Work Location: One location
"
4,healthcare,PRACTICE ASSISTANT II CENTER FOR INFERTILITY AND REPRODUCTIV...,Brigham & Women's Hospital(BWH),"


PRACTICE ASSISTANT II CENTER FOR INFERTILITY AND REPRODUCTIVE SURGERY - (3194537)
  








GENERAL SUMMARY/ OVERVIEW STATEMENT: Summarize the nature and level of work performed.
      



       Brigham and Women’s Hospital is dedicated to: 
     

Serving the needs of our local and global community 
Providing the highest quality health care to patients and their families 
Expanding the boundaries of medicine through research 
Educating the next generation of health care professional 



      Brigham and Women’s Hospital is committed to putting every Patient First. Every employee plays a role in providing a positive impact on patients and the care they receive at Brigham and Women’s Hospital. Your work will be distinguished by the delivery of high-quality and safe patient care, respect and dignity in all interactions with patients, families and colleagues and by customer service excellence. 
     


      All employees are expected to embrace this commitment and demonstrate behavioral competencies in the following areas: 
     

People: Focus on serving the community through collaboration and respect 
Self Management: Accountability, professionalism and commitment to growth and development 
Organization: A commitment to quality, service and exceptional performance 


      Meeting these expectations is key to the success of your department and the organization. 
     


      This job description includes: 
     

General expectations for the position 
Addendum A – BWH Behavioral Competencies 
Addendum B – Job Specific Tasks and Responsibilities 
Addendum C – Physical/Working Conditions 




PRINCIPAL DUTIES AND RESPONSIBILITIES: Indicate key areas of responsibility, major job duties, special projects and key objectives for this position. These items should be evaluated throughout the year and included in the written annual evaluation.
      








         Maintains excellent customer service. Greets patients coming in for appointments in a professional manner. 
        


         Answers and triages telephone calls by consistently logging on to ACD line. 
        


         Schedules patients for appointments/ procedures, prepares for patient visit by providing patient with necessary information and completing necessary tasks. 
        


         Receive patient at arrival, verify and obtain all necessary information, and ensure forms are completed.
        




         Ensures all billing/fiscal information is completed and submitted after visit, including collection and daily reconciliation of any co-payments. 
        


         Assists with determining reason for visit or phone call, flags for immediate responses, takes messages appropriately and notifies appropriate medical staff. 
        


         Escorts patients and labs/supplies to other areas of the hospital, as requested. 
        


         Cleans instruments and equipment following infection control guidelines. 
        


         Maintains all competencies for administrative functions. 
        


         Assist with training and orienting staff as needed. 
        


         Provide cross-coverage, as needed. 
        


         Follows HIPAA guidelines for the management of patient privacy/confidentiality. 
        


         Assists with special projects or other duties, as assigned.
        














QUALIFICATIONS: (MUST be realistic, neither overstated nor understated, and related to the essential functions of the job.)
    



Bachelor’s degree required. 
1-2 years of applicable work experience, preferably in an Ambulatory setting. 
Fluency in a second language preferred (English/Spanish)






SKILLS/ ABILITIES/ COMPETENCIES REQUIRED: (MUST be realistic, neither overstated nor understated, and related to the essential functions of the job.)
    



Exceptional interpersonal, communication, and customer service skills are required. 
Ability to work successfully as a team player. 
Knowledge of and ability to learn medical terminology (OB/GYN preferred).


Phone skills
: Ability to use phone system; answer routine questions and give routine information. 



Verbal skills
: Ability to interpret information as appropriate, answer routine questions in the most professional manner and communicate in a professional, courteous, clear and concise manner. 



Organization Skills
: Ability to manage work processes in a neat and orderly way and to sort and alphabetize. Ability to manage multiple tasks effectively, follow established protocols, and work within systems. 



Writing Skills
: Ability to correspond and communicate with others clearly and effectively in writing (via e-mail, memo or interoffice note) and to take complete and accurate messages. 



System Skills
: Ability to type and enter data at an entry level. Entry level understanding of applicable systems. 



Knowledgeable and compliant with all hospital, State and Federal requirements (where applicable to job performance), including policy and procedures with The Joint Commission and HIPAA.








AGE-SPECIFIC GUIDELINES: 




    The individual in this position must demonstrate appropriate knowledge of the principals of growth and development over the life span of the patient. In addition, he/she must possess the ability to assess patient data relative to the specific needs of the patient and must provide care as described in the department’s policies and/or procedures
   





HOSPITAL WIDE RESPONSIBILITIES: These are required of all staff, regardless of position. Do not remove these standards.
    

Works within legal, regulatory, accreditation and ethical practice standards relevant to the position and as established by BWH/Partners; follows safe practices required for the position; complies with appropriate BWH and Partners policies and procedures; fulfills any training required by BWH and/or Partners, as appropriate; brings potential matters of non-compliance to the attention of the supervisor or other appropriate hospital staff.






 EEO Statement




     Brigham and Women’s Hospital is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, creed, sex, sexual orientation, gender identity, national origin, ancestry, age, veteran status, disability unrelated to job requirements, genetic information, military service, or other protected status.
    







 Primary Location MA-Boston-BWH Boston Main Campus
  

 Work Locations BWH Boston Main Campus 75 Francis St Boston 02115
  

 Job Administrative Support
  

 Organization Brigham & Women's Hospital(BWH)
  

 Schedule Full-time
  

 Standard Hours 40
  

 Shift Day Job
  

 Employee Status Regular
  

 Recruiting Department BWH Obstetrics Gynecology
  

 Job Posting Apr 11, 2022
  


"
5,healthcare,Call Center/Scheduling - MUST RESIDE IN MASSACHUSETTS,Dermatology Associates of Concord,"
 Do you love to talk on the phone and would like to do so from the comfort of your home? We need you! 
 
 Dermatology Associates of Concord has served our area and surrounding towns for over thirty-five years. With two offices in Concord, Cambridge and Waltham, we provide complete skin care for all aspects of medical, surgical and cosmetic Dermatology for all age groups. We are looking for a new team member for our remote Call Center! This position requires training in our Concord location for at least one month before it will become a remote position. 
 

Summary: The Patient Specialist schedules appointments for patients by telephone or in person by performing the following duties as well as supporting the administrative/registration team with remote check in as needed. 
 
 Essential Duties and Responsibilities include the following. 
 
 Schedules appointments and enters appointment date and time into Practice Management system. 
 
 Records when appointments have been filled or canceled. 
 
 Telephones or writes patients to remind them of appointments. 
 
 Answers telephone and either responds to inquiry, directs caller to appropriate personnel, or initiates a chart note for response by medical personnel. 
 
 Assists with other medical office needs, including prescription refills and obtaining prior authorizations for prescriptions. 
 
 Supervisory Responsibilities - This job has no supervisory responsibilities. 
 
 Excellent verbal and written communications with the ability to interact professionally with patients, family, staff and physician. Hours between 8:15am and 4:45pm depending on shift available. 
 
 Benefits available after 90 day probationary period. Internet stipend. Resumes only accepted via email.
"
6,healthcare,New Patient Coordinator - Hematology Services,Dana-Farber Cancer Institute,"



    Job ID:
   

     28850
   


    Location:
   

     450 Brookline Ave, Boston, MA 02215
   


    Category:
   

     Administration Support/Customer Service
   


    Employment Type:
   

     Full time
   


    Work Location:
   

     PTL Remote: 2-3 days remote/wk
   

Overview

Located in Boston and the surrounding communities, Dana-Farber Cancer Institute is a leader in life changing breakthroughs in cancer research and patient care. We are united in our mission of conquering cancer, HIV/AIDS and related diseases. We strive to create an inclusive, diverse, and equitable environment where we provide compassionate and comprehensive care to patients of all backgrounds, and design programs to promote public health particularly among high-risk and underserved populations. We conduct groundbreaking research that advances treatment, we educate tomorrow's physician/researchers, and we work with amazing partners, including other Harvard Medical School-affiliated hospitals.

Responsibilities

 Provides administrative support and coordination for all aspects of patient care for both new and/or established patients.
 Schedules appointments following guidelines that support continuity of care and a high standard of timely communication and rescheduling as necessary.
 Appropriately arranges resources to support the highest standard of patient experience and visit, i.e. arranging interpreter services.
 Answers telephone calls, as appropriate for new and/or established patients. This includes the responsibility to collect detailed clinical information provided by patients, internal/external providers, and others such as staff from ancillary services, and either resolve problems directly or ensure appropriate escalation to management.
 Recognizes emergencies and appropriately respond using standard operating procedures and critical thinking skills.
 Provides program specific information to callers and refer calls as necessary.
 Serves as a liaison for patients including efficient routing of calls per telephone triage guidelines.
 Schedules patient visits, and manages changes, ranging in complexity for one physician appointment to multiple care provider appointments.
 Provides information to the patient regarding the need for insurance referral(s), and refers calls as appropriate.
 Assists in processing paperwork associated with clinical care including: insurance claims, disability forms, and medical equipment forms.

 Qualifications

 At Dana-Farber Cancer Institute, we work every day to create an innovative, caring, and inclusive environment where every patient, family, and staff member feels they belong. As relentless as we are in our mission to reduce the burden of cancer for all, we are equally committed to diversifying our faculty and staff. Cancer knows no boundaries and when it comes to hiring the most dedicated and diverse professionals, neither do we. If working in this kind of organization inspires you, we encourage you to apply.

 A Bachelor’s Degree in health administration or related field is strongly preferred, and/or a minimum of 1 year of related health care and/or customer service experience
 Excellent communication, organizational, and customer service skills
 Strong attention to detail
 Must possess the ability to multi-task and problem solve on the spot
 Excellent phone etiquette
 PC proficiency required
 Ability to work productively in a remote environment
 Knowledge of medical terminology is a plus

 Dana-Farber Cancer Institute is an equal opportunity employer and affirms the right of every qualified applicant to receive consideration for employment without regard to race, color, religion, sex, gender identity or expression, national origin, sexual orientation, genetic information, disability, age, ancestry, military service, protected veteran status, or other groups as protected by law.


"
7,healthcare,Medical Lab Processor III,Quest Diagnostics,"
Tech Specimen Processing III - FLOAT!! - Boston, MA - Monday through Friday (Rotational Saturday) -hours vary- >75% travel
Basic Purpose: 
The Specimen Preparation Technician III has mastered all duties of the Specimen Preparation Technician II. Work is highly self-directed, and role may include additional responsibilities such as client communications, internal training and problem solving related to special accounts and compliance. This individual will have completed the necessary training consistent with local business practices for Specimen Processing. Strong proficiency is required in test ordering policy and specimen requirements related to test ordering as well as accuracy and production standards. The SPT III will be more involved in complex processing including but not limited to: Microbiology processing, Frozen splits, Send outs, Cytology processing, irreplaceable specimens (spinal fluid, bone marrow, etc.); Special handling; allergies; serial; pediatric specimens.
Duties and Responsibilities:

Demonstrates proficiency in responsibilities of the SPT II and understanding of all job duties and SOP’s related to the Specimen Processing department
Demonstrates knowledge and understanding available resources to fill in for any function within the Specimen Processing department as necessary
Demonstrates a thorough understanding of how Specimen Processing impacts the testing laboratory
Identifies problems and in some cases, may resolve issues with specimen types such as missing information etc.
Demonstrates an understanding of the compliance policies related to test ordering, which requires developing ability to research test ordering information on translation tables, computer system, and the directory of services
Understands complex relationship between test(s) ordered and specimen received
Completes all required documentation, legibly and within the assigned timeframe
Meets standards for production and accuracy within 3 months
Validates and verifies orders for other employees
May assist in training employees in any Specimen Processing job function and may provide on-going training
Adheres to all Quest Diagnostics policies and procedures, including Safety and Compliance
Performs other duties as assigned

Supervision Exercised:
N/A
Education Preferred:

HS diploma or equivalent

Work Experience:

Medical background preferred which includes medical terminology applicable to a clinical laboratory
Previous experience in a production environment preferred
Internal candidates must have a minimum of 9 months experience and be meeting all performance standards in the SPT II role
PC skills in MS office applications
Physical and Mental Requirements:
Position requires data background with abilities to enter 6,000 alphanumeric keystrokes/hour
Works in a biohazard environment, practicing good safety habits
Able to sit or stand for long periods
Handles multiple tasks simultaneously and works in a production environment

Other:

Communicates effectively with all levels of internal and external staff
Maintains composure while working under pressure
Demonstrates strong interpersonal skills that fosters a positive attitude at all times
Demonstrates flexibility and is able to adapt to changes in work assignments
Demonstrates strong leadership and ability to resolve complex Specimen Processing related questions/issues

req91210
Job Type: Full-time
Pay: $16.00 - $18.00 per year
Schedule:

8 hour shift

Work Location: Multiple Locations
"
8,healthcare,Nutrition & Regulatory Labeling Specialist,Trader Joe's,"Who are we?
Trader Joe's is your favorite neighborhood grocery store! With over 530 stores nationwide (and growing), we are the place to be. Looking for something delicious and a friendly conversation? At Trader Joe's, you can find both. We love being your first and favorite place to shop.
What do we do?
Like shopping at Trader Joe's? Then, maybe you'll love working with us. We are looking for an experienced Nutrition Specialist who is searching to do what they'll love! Do you have a critical eye for detail and enjoy working in a fast paced environment? If so, read on! We may the role of a lifetime for you!
Trader Joe's is unlike any place you've ever worked. Trust us on that. The qualified Nutrition Specialist has a minimum of 3 years' work experience in FDA/USDA food labeling regulations. A Bachelor's Degree in Food Science or Nutrition. Registered Dietitian or Masters preferred. This role is based in our office in Monrovia, CA or Boston, MA.
The position is responsible for:
Technical reviews of product specifications, nutrition facts, ingredient and allergen statements, and packaging artwork to ensure compliance with federal regulations and Trader Joe's labeling standards.

Identify regulatory issues, provides resolution and offer suggestions when working on new product labels or product reformulations.
Collaborate cross-functionally with internal and external teams to establish priorities and balance speed with the need for documentation and accuracy.

Support the Customer Relations team in responding to technical nutrition and science based customer and store Crew inquires.

Key ingredients we are looking for:
Critical eye for detail and accuracy.

Resourceful, self-motivated, and works well in fast-paced environment.

Proficient in Microsoft Office and Food Database Programs (e.g. ESHA Genesis).
.
We want to hear from you!
We get a lot of resumes; so to help us get to know you better, please submit your resume and cover letter. When creating your cover letter, please answer these questions:
What is your experience as a nutrition specialist?

What makes you uniquely qualified for this position?
Trader Joe's is an equal opportunity employer and is committed to hiring a diverse Crew."
9,healthcare,Clinical Program Manager,"Hopeful Journeys Educational Center, Inc.","
JOB TITLE: Clinical Program ManagerREPORTS TO: Clinical Program Director FLSA: ExemptBENEFITS: Over 9 weeks of Paid Time Off, competitive compensation and a robust benefit package.JOB SUMMARY: The Clinical Program Manager is responsible for supervising Team BCBAs, ensuring clinical excellence across three to five supervising teams, supporting growth and development of all team members, ensuring clinical integrity across all teams and ensuring the overall smooth operations of the teams assigned. KNOWLEDGE SKILLS AND ABILITIES REQUIRED: BCBA certification for a minimum of 5 years.Doctorate in Applied Behavior Analysis or active enrollment in doctoral program preferred.A minimum of 5 years of staff supervision experience.Ability to mentor, coach and support highly skilled BCBAs.Strong organizational and communication skills.Strong problem solving skills.Proactive, initiative taking mindset. ESSENTIAL DUTIES AND RESPONSIBILITIES: * Ensure high level supervision of Team BCBAs through case management development and effective training. * Conduct and document staff observations prescribed by the Training Department across supervising teams * Conduct effective weekly 1:1 clinical meetings with BCBAs across supervising teams * Conduct effective staff orientation training as prescribed by the Training Department * Conduct ongoing training for all supervised staff to ensure fluency running programs * Support IEP team by attending IEP meetings and consults on an as needed basis across supervising team* Ensure supervised BCBAs are fluent in all skills related to effective meeting presentation and collaboration * Lead supervising teams in ensuring effective communications with parents as well as increasing parent involvement and solidifying our community as a whole by increasing inter-family engagement from current levels. 
 


Ensure high levels of student progress across domain areas (behavior, independent living, vocational, speech, and OT) for all students across supervising teams.* Provide high quality clinical assessment and develop measurable action plans to address domain objectives where progress falls below target levels* Complete progress note and IEP checks across supervising teams and submit to Directors by deadlines with minimal to no revisions needed * Conduct and document student observations as prescribed by the Clinical Department across supervising teams * Ensure 100% of student objectives are moved to ACE within each domain area (Academics, behavior, independent living, vocational, speech, and OT) for all supervising teams. * Conduct regular clinical observations as designated by the Clinical Department * Conduct regular academic observations as designated by the Educational Department* Ensure Behavior, Independent Living, Vocational, Speech, and OT objectives are measurable and attainable across supervising teams. * Conduct quarterly student observations across supervising teams focusing on clinical program IOA and quality assurance * Complete and obtain Director approval of at least 6 procedural protocols for HJEC Procedures Manual * Ensure all directly supervised staff understand and adhere to company policies* Ensure all IEP, progress note, assessment, and restraint reporting deadlines are met across supervising teams. * Ensure all required annual student-related paperwork is submitted to HJEC across supervising teams.
Promote Hopeful Journeys Educational Center, Inc. mission to other staff by advocating for student progress* Display high level leadership skills to ensure effective modeling for all staff and Team BCBAs (i.e. proactivity, positivity, time management, problem solving) * Other schoolwide project based initiatives and other duties as assigned PHYSICAL ASPECTS: Applicants are required to be able to physically perform all job duties, including carrying students up to 50 pounds, keeping students safe and in close proximity at all times, particularly on outings and safely restraining students in excess of 100 pounds up to 200 pounds when necessary. Must be able to lift up to fifty (50) pounds occasionally, and/or up to thirty (30) to sixty (60) pounds frequently, and/or up to ten (10) pounds constantly.
 Rarely must be able of lift over ninety (90) pounds.Must have close visual acuity to perform frequent activities such as: distinguishing colors, preparing and analyzing data and figures, visually inspecting and measuring and assembling at distance close to the eye. Must be able to hear constantly, read, write and talk frequently.Must be able to frequently stand, sit, walk, climb stairs, bend, squat and reach. Rarely must be able to push/pull, climb a ladder and crawl.
"
10,healthcare,Physical Therapy Aide - Inpatient,Massachusetts General Hospital(MGH),"


Physical Therapy Aide - Inpatient - (3195916)
  


 This Physical Therapy Aide is critical to support physical therapist providing clinical care, including preparing the environment of care for treatment and assisting physical therapists in patient treatment sessions. This position also is responsible for clinical support tasks, including managing equipment needed for physical therapy treatment (cleaning, tracking, stocking, safety). 
Effective interpersonal and communication skills and strong computer skills are required to succeed in this position. 
This would be an ideal position for someone pursuing a PT degree.




 High school diploma required
   



EEO Statement



     Massachusetts General Hospital is an Equal Opportunity Employer. By embracing diverse skills, perspectives and ideas, we choose to lead. Applications from protected veterans and individuals with disabilities are strongly encouraged. 
   




Primary Location MA-Boston-MGH Main Campus
  

 Work Locations MGH Main Campus 55 Fruit Street Boston 02114
  

 Job Physical Therapy
  

 Organization Massachusetts General Hospital(MGH)
  

 Schedule Full-time
  

 Standard Hours 40
  

 Shift Day Job
  

 Employee Status Regular
  

 Recruiting Department MGH Physical Therapy
  

 Job Posting Apr 15, 2022
  


"
11,healthcare,Crisis Line Specialist,Family Services of the Merrimack Valley,"



430 North Canal Street 
Lawrence, MA 01840 
p: 978-327-6600 
f: 978-327-6601 
www.FSMV.org 

FAMILY SERVICES OF THE MERRIMACK VALLEY 
POSITION DESCRIPTION 
Signing Bonus: $1,500.00 

Job Title: Crisis Line Specialist 
Reports to: Samaritans Director 
Status: Part-Time/Remote: 20 hours per week, 8:00 p.m. – 12:00 a.m., Monday through Friday 

POSITION DESCRIPTION 

Family Services of the Merrimack Valley is seeking a part-time (20 hours per week) evening 
Crisis Line Specialist for its Samaritans of Merrimack Valley suicide prevention program. The 
Samaritans program provides a host of suicide prevention and post-vention services, including 
the operation of a crisis helpline, which is a member of the National Suicide Prevention Lifeline 
Network (800-273-TALK). The Crisis Line Specialist will answer calls made to the helpline and 
provide emotional support to callers with needs ranging from human connection to crisis 
intervention. 

Duties and Responsibilities 
Primarily responsible for answering calls made to the crisis helpline by individuals who 
may be lonely, depressed, contemplating suicide, in crisis, and/or needing support and a 
compassionate listener. 
Successfully complete 36 hour pre-service helpline training as well as in-services, 
meetings, and annual refresher trainings. 
Provide emotional support, information and referrals to callers. 
Maintain a calm and friendly voice, even in crisis situations, while answering the crisis 
helpline. 
Protect the privacy and confidentiality of callers as well as the organization and program 
staff. 
Communicate any issues or concerns to supervisors when necessary and collaborate 
with other crisis line specialists regarding repeat callers. 
Collect anonymous data on call volume, utilizing online database and call logs. 
Adhere to all helpline policies and procedure. 




Required Qualifications and Skills 
High school degree 
Dependable and reliable 
Compassionate and caring person 
Ability to deescalate a crisis situation while maintaining composure 
Cultural competency skills to effectively work with diverse populations 
Ability to manage time appropriately 
Self-starter: Ability to work independently as well as part of a team 
Strong interpersonal skills 

Desired Qualifications and Skills 
Prior telephone/call-center experience, especially with a focus on providing emotional 
support 
Experience navigating crisis situations 
Spanish speaking preferable 
Maintain good self-care skills 

SALARY AND BENEFITS 

This is a 20 hour per week non-exempt position. The scheduled work hours are 8:00 
p.m. – midnight, Monday through Friday. 
Pay range is $18.00 to $19.00 per hour, commensurate with experience. Eligible for a 
$1,500 signing bonus. 
The opportunity to work with and learn from a team of dedicated professionals who are 
passionate about their work. 

TO APPLY 
Interested candidates should email a cover letter along with a resume to jngo@fsmv.org 

ABOUT FAMILY SERVICES OF THE MERRIMACK VALLEY 
Family Services is a non-profit, social service organization located in Lawrence, MA. The 
organization helps more than 7,000 people in the Merrimack Valley each year through 20+ 
programs focused on youth development, parent education and emotional health. All of its 
services are infused with a sense of hope and possibility and enable individuals to thrive in their 
family, community, workplace and school. For more information, please visit www.FSMV.org. 
FSMV is an Equal Opportunity Employer.



"
