,Search,Position,Company,Description
11,data analyst,Data Analyst,TechTrueUP,"
_ ROLE:  SENIOR ASSOCIATE: DATA ANALYST_JOB RESPONSIBILITIES FOR THIS ROLE INCLUDE THE FOLLOWING:  * Support data verification activities for various documents related to the entry, compilation, or reporting of analytical data to be utilized in interactions with health authorities * Develop and implement best practices for data compilation * Point-of-contact with partner groups to ensure consistent data entry into source systems * Ensure the accuracy, adequacy, and consistency of documents * Identify, investigate, and communicate errors and gaps in compiled data * Assist with process development initiatives to meet internal needs.
BASIC QUALIFICATIONS:  * Master’s degree OR * Bachelor’s degree in life science or related field (eg, chemistry, biochemistry, biotechnology, biology) & 1-2 years of laboratory experience
PREFERRED QUALIFICATIONS:  * Experience using electronic lab notebooks (e.g., IDBS E-WorkBook, BIOVIA Workbook) * Experience using laboratory information management systems (e.g., SampleManager LIMS) * Experience using data analytics software (e.g., TIBCO Spotfire) * Experience using controlled document systems (e.g., Veeva Vault) * Prior experience working within the field of pharmaceutical science and analytical testing experience (e.g., quality, process development, manufacturing) * Proficient in Microsoft Office, especially Microsoft Excel * Understanding of database tools and techniques, such as SQL queries and joins * Understanding of end-to-end process for generation and capture of scientific data * Excellent communication skills – both verbal and written * Strong attention to detail * Strong organizational and interpersonal skills * Ability to work independently and as part of a team: self-motivated, adaptable, positive attitude, and proactive mindset * Cultural awareness and sensitivity to achieve global results * Highly organized with the demonstrated ability to prioritize and optimally juggle multiple tasks at one time * Ability to effectively operate in an environment which requires negotiation, persuasion, collaboration, and analytical judgment. 
Job Types: Full-time, Contract
Salary: $40.00 - $50.00 per hour
Benefits:

Health insurance

Schedule:

8 hour shift

Ability to commute/relocate:

Cambridge, MA: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Required)

Experience:

lab setting: 1 year (Required)
E-Book: 1 year (Required)
migrating data: 1 year (Required)

Work Location: One location
Speak with the employer+91 7327242699
"
12,data analyst,Customer Data Analyst -16979,National Grid,"
Job PurposeNational Grid is seeking a Customer Data Analyst to join the team on a contract-basis for a period of 6 months with potential for extension. This is a remote role, but qualified candidates should be located within a reasonable distance to Waltham, MA (40 Sylvan Road, Waltham, MA 02451) as there will be occasional travel to the office for in-person meetings. The Analyst will support Massachusetts customers with connected distributed energy resources (DERs), especially MA SMART customers with solar on their roof and solar farms that send credits to other customer billing accounts.
Key Accountabilities

Monitor, research, and analyze customer billing data for accuracy and timeliness of credit allocations for connected DER customers, such as large solar farms and other DER customers sending/receiving incentive program bill credit
Identify billing and crediting errors and abnormalities and then submit requests or assist team members with resolving those issues or preventing those issues from occurring again
Assist with day-to-day management of “bots” that perform automated tasks to assist with solar credit allocation data entry tasks, communicate automation results to customers and team members, coordinate with back-office teams where automation fails to get desired result
Managing transfer of ownership requests for solar customers to ensure that solar incentive program benefits transfer from the old owner to the new owner
Administering group inbox requests and creating cases to track those emails
Assist other CEI team members as needed with ad hoc DER data management, process improvement, automation, and IT enhancement projects as needed

Qualifications

2 years of professional experience in an analyst role OR Associate’s degree or Bachelor’s degree
Demonstrated ability to learn, understand, problem solve, and effectively communicate complicated programs or policies with other team members is required
Proficiency with Microsoft Office 365 applications (including Outlook & Teams) is required
Proficiency in and experience with Microsoft Excel (including filters, formulas, macros, conditional formatting, etc.) is required
Experience with utility (or similar) customer billing systems is strongly preferred
Experience working with Salesforce or other similar web-based, customer-facing IT platforms is desirable (but not required)
Proficiency with VBA, Power Query, SQL, PowerBI, or other database queries/coding languages/data visualization tools is preferred but not required
Enthusiasm for sustainability, renewable energy, energy efficiency, and/or other clean energy technologies is required, preferably with related work experience

More Information

This position is 40 hours per week and includes core working hours between 9am and 3pm but allows flexible start and end times. On occasion, alternative working hours (outside the core working hours listed above) may be required for specific meetings.
Remote/virtual working is expected with occasional travel for in person team meetings for core responsibilities. Strong preference for candidates located in Massachusetts.
This position will work cross-functionally with a diverse set of geographically-dispersed team members, will be encouraged to pursue career development opportunities as they become available, and will be eligible for future career advancement based on performance.

Job Types: Full-time, Contract
Pay: From $30.00 per hour
Benefits:

401(k)
Dental insurance
Health insurance
Vision insurance

Schedule:

8 hour shift

Education:

Associate (Preferred)

Experience:

SQL: 2 years (Preferred)
Analyzing Data: 2 years (Preferred)
Customer Service: 2 years (Preferred)

Work Location: One location
"
13,data analyst,Jr. Business Data Analyst,RISK STRATEGIES COMPANY,"Job Summary: The primary role of this position is to lead and manage the data conversion process of newly acquired firms. As the need arises, this role may assist other members of the Operations team with other functions such as product management, support and training.
Primary Responsibilities and Duties:
The duties of the Jr. Business Data Analyst include but are not limited to:
Managing the data conversion process of newly acquired firms
Independently determining the correct end-state mappings of data being converted from source systems
Understanding the data and workflow needs of the business and how to translate the data in order to meet those needs
Leading information gathering conversion calls to obtain the data needed to achieve successful conversions
Requirements and Qualifications:
College degree preferred
Proficient in Microsoft Excel
Prior analytical experience
Demonstrate strong written and verbal communication skills
Desire to work in a fast-paced dynamic environment
Ability to operate in US time zones
Physical Demands and Work Environment:
While performing the duties of this job, the employee is required to regularly sit, hear, and reach with hands and arms. The employee is occasionally required to stand and walk. The employee must regularly lift and/or move up to 25 pounds. Specific vision abilities required by this job include close vision and the ability to adjust focus.
The work environment characteristics described are representative of those employees performing the essential functions of this job. The noise level in the work environment is usually moderate to loud. Some travel may be required (up to 25%)."
14,data analyst,Data Analyst I (Clinical Research) per diem,Joslin Diabetes Center,"

  Overview: 
  
 The Data Analyst I (per diem) performs statistical analysis for behavioral research studies funded by the National Institutes of Health and the Helmsley Foundation.
  


 This is a per diem and part-time (up to 10 hours per week) role.
   Responsibilities: 
  
    1. Organizes, codes, and data for computer analysis psychosocial and medical data collected from patients and chart reviews.
  


 2. Manages Microsoft Access databases and converts databases to SAS.
  


 3. Performs data analyses using statistical software packages (SAS) and other software packages as necessary *(i.e for longitudinal analyses - HLM or proc mixed.)
  


 4. Works closely with PIs, Research Coordinators, and Research Assistants to ensure data is of highest quality by setting up systems to import data.
  


 5. Participates in preparation of scientific publications and presentations of this study's scientific data by preparing statistical analyses of research data independently and on request.
  


 6. Supervises data entry of work-study and other project assistants, ensuring their accuracy and confidentiality.
   Qualifications: 
  
Masters’s Degree in Statistics or 2 Years Work Experience in Programming/Engineering Position
 Biostatistical experience preferred
 SAS certification preferred
 Advanced knowledge in Microsoft Access and SAS § Strong skills in statistical analysis and writing § Strong organizational skills and attention to detail § Interpersonal Skills


"
0,data analyst,IT Business Analyst I,Arbella Insurance Group,"

  The Business Analyst I is an entry-level position with a Professional Development training program with milestones to learn the Business Analyst role and the insurance business. Under close supervision, the Business Analyst I will assist all levels of the Business Analyst family and team members in required IT and Business deliverables.
  
    Key Responsibilities:
  



      Develop a working knowledge of the IT Organization and business systems that they support.
    


      Develop a working relationship with business partners and a working knowledge of the business objectives that they support.
    


      Learn new concepts, systems and processes in support of business goals.
    


      Under the direction of other Business Analysts, develop and participate in the documentation of business/functional requirements gathering; user stories; process analysis; gap analysis; design of new functionality; and product testing.
    


      Assist in the development of Test Plans and Test Cases.
    


      Perform test execution and report test results.
    


      Participate and understand best practices for QA, regression and UA efforts.
    


      Learn how to review and document the ""as is"" state. Assist other Business Analysts to develop and document the ‘to be’ state.
    


      Develop knowledge of business processes to understand how to evaluate solutions within the systems they support.
    


      Develop good interpersonal skills and an ability to collaborate with stakeholders of all types across the organization and under the direction of senior Business Analysts.
    


      Learn how to communicate difficult or sensitive information.
    


"
1,data analyst,Data Analyst,Translational Research Center for TBI & Stress...,"
A position is available as a Data Analyst during the early Spring of 2022. Our laboratory is located at the Veterans Administration Boston Healthcare System in Boston, MA.
This position will support our studies at the Translational Research Center for Traumatic Brain Injury and Stress Disorders (TRACTS). Our mission is to understand the modifying impact of traumatic brain injury (TBI) on the effects of stress-related emotional disorders on brain structure and function. The candidate should have a Master’s degree in Statistics, Biostatistics, Epidemiology, Applied Mathematics, or a health-related field with experience working with large datasets and performing advanced multivariate statistical analyses. The candidate will be responsible for managing data access and large data transfers and should therefore have experience in data management and security using common programming and/or scripting languages. A detailed description of this position follows:
Major duties and responsibilities include:

Creates and uses large datasets to provide clear, unbiased written reports to research program directors, individual research investigators, and management to be used for research evaluations, translational research, operational improvements, clinical improvements, or to establish policy. Utilizes analytic methods to create and manage project-specific databases, optimized for quality of care and research reports for VHA leadership and investigators that most efficiently display the findings of the analyses through clear and concise writing and graphics; these reports include evaluation of data from clinical and scientific research programs and policies and may recommend improvements to VA operations or programs, as well as future directions.
Works with individual investigators to conceptually develop databases, data collection and data extraction tools specifically for each project.
Maintains data management systems using tools such as R, SAS, SPSS, Python, STATA, Excel, and SQL to store, clean, validate, and analyze data.
Documents and maintains data extraction and analysis protocols.
Maintains data collection and monitoring protocols for difficult and/or complex research and clinical studies.
Verifies accuracy and validity of data extractions and analyses to higher level management.
Studies new statistical methodology, explores new technology, and participates in seminars and professional conferences.
Supports data management including cleaning data and preparing data files for analysis.
Provides data management support for single and multi-site research studies.
Assists in guiding/advising principal investigator and co-investigators with regard to the study design, statistical techniques drawing up a study data analysis plan, and handling and structuring collected data.
Implements and maintains data validation and quality control procedures.
Performs advanced statistical analyses (e.g., generalized linear models, generalized estimating equation models, causal mediation models, machine learning algorithms, etc.).
Provides information and reports (such as data analyses, summary data and tables, study activity) for review by senior data analysts.
Assists as a subject matter expert in the preparation of grant proposals to funding agencies, scholarly manuscripts in peer-reviewed journals, and presentation of study findings at local and national scientific meetings.
Provides study administrative support with products such as Data Use Agreements, Memorandums of Understanding, and Institutional Review Board procedures.
Recommends process improvements including new technology, methods, and instrumentation.
Helps to develop/maintain intranet and internet websites.
Follows all established Information Security Policies and Procedures.
Present research findings at academic conferences, as the workload permits.

Applicants should have a Master’s degree and some work related experience in statistics, epidemiology, applied mathematics, or a health-related field. Candidates must possess strong analytical and programming skills. Knowledge of statistical techniques, mathematical modeling, and use of statistical packages such as SAS, SPSS, R, Python, STATA, etc. Candidates must have knowledge of computer hardware, database software, programing techniques to include but not limited to SQL, SAS, HTML, and graphical data display. Candidates should be proficient working with large datasets and willing to learn new software tools and statistical techniques as needed. Candidates should also be able to communicate clearly and effectively within a multidisciplinary team. A two-year time commitment is required.
Work Remotely

Temporarily due to COVID-19

Job Type: Full-time
Pay: $67,470.00 - $87,713.00 per year
Benefits:

401(k) matching
Dental insurance
Employee assistance program
Flexible spending account
Health insurance
Life insurance
Paid time off
Retirement plan
Vision insurance

Schedule:

8 hour shift

COVID-19 considerations:This position is working remotely until we return to working in our building. If there is any requirement to work in the building all COVID-19 precautions are followed.
Education:

Bachelor's (Preferred)

Experience:

Python: 1 year (Preferred)
SQL: 1 year (Preferred)

Work Location: One location
"
2,data analyst,Research Data Analyst (Co-op),HFI-Healthcare Financial,"
About Us:
 We are relentless advocates for individuals, their families, and our communities. We help low-income and disabled people gain access to the Social Security disability benefits, income and services they need to improve their quality of life for many years to come. It’s our calling and our life’s work and it’s a privilege and an honor to do what we do. If you are somebody who wants to transform the lives to the people around us and are passionate about helping others in need, then we would love to have you as part of our team. 
 

Job Summary:
 Reporting to the Manager, Data Science & Analytics . The primary goal of the Research Data Analyst is to conduct medical research and analysis of clinical and/or claims related healthcare data with the goal of assessing SSI/MC eligibility. Research Data Analyst will work as part of the Data Science team on research activities for the development of internal machine learning algorithms and statistical data analysis. Responsibilities include but not limited to: 
 

Essential Functions & Responsibilities:
 Coordinates the collection of data from disparate sources (claims, medical records, lab results, etc.), and assists data science team in identifying relevant data sets. 
 Resolves short-term research-related questions and problems, or takes on research projects that may involve statistical analysis, statistical programming, or large/complex data sets. 
 Researches and implements cutting-edge techniques in both statistics and programming as needed for more sophisticated quantitative researchers. 
 Identify business questions or hypotheses to be analyzed. 
 Utilize Excel Spreadsheets, Statistical Analysis, and Research to analyze trends, make better decisions and increase revenue across current and future products. 
 Works independently with sound judgment, directly accountable for accuracy of methods and results. 
 Conduct online or other research, as required. 
 Collaborate with analysts and data scientists to use expanded data sets and query techniques. 
 Collaborates with other team members through knowledge sharing and promotion of best practices. 
 Utilize subject matter expertise to provide medical/clinical input for assessment of client’s members. 
 Participate in the evaluation of data driven clinical products and iterations. 
 Educates clients & internal stakeholders from medical/clinical viewpoint. 
 Maintains current knowledge of literature, emerging policies, clinical development and guidelines. 
 

Minimum Requirements:
 Bachelor’s Degree from Medical school and Public Health demonstrating analytical/quantitative skills. 
 1 - 3 years of relevant analytical experience with a health plan, hospital, medical research organization or in another healthcare related capacity a plus. 
 Experience with data collection, data management, and analysis. 
 Effective verbal, written and interpersonal skills. 
 Strong fluency with Excel and knowledgeable with Statistics; coding familiarity with R, SQL, Python a plus. 
 
Proficiency using statistical software package such as: SPSS, SAS, or STATA, and Microsoft Office Suite. 
 Strong analytical thinking; gather and analyze available data and draw logical conclusions. 
 Familiarity with visualization tools Tableau, PowerBI or dashboarding software. 
 Strong critical-thinking and problem-solving skills. 
 Keen attention to details and ability to manage multiple project deliverables and timelines. 
 Work independently within basic guidelines and parameters. 
 Self-driven, results-oriented and effective in an unstructured, fast-paced and dynamic environment. 
 Successful applicants must be fully vaccinated against COVID-19 as a condition of employment. Applicants may request a reasonable accommodation from this requirement for medical or religious reasons, as permitted by law. 
 

Application Details:
 All interested applicants should apply to this role by visiting jobs.hfihealthcare.com. 
 

EEO Statement:
 HFI is an Equal Opportunity Employer and prohibits discrimination and harassment of any kind. HFI is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions are based on business needs, job requirements and individual qualifications, without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. HFI will not tolerate discrimination or harassment based on any of these characteristics. HFI encourages applicants of all ages.
"
3,data analyst,Data Visualization Specialist,Department of Public Health,"



The Massachusetts Department of Public Health (DPH) seeks to hire a contract Data Visualization Specialist to assist the Population Health Information Tool (PHIT) program within the Office of Population Health (OPH). The incumbent will work in collaboration with the PHIT team to advance the mission of the PHIT program, a core dissemination platform for public health and racial equity data in Massachusetts.
The Data Visualization Specialist will assist with the design, development, and maintenance of publicly accessible data visualization applications, available through the PHIT platform. The expectations for this role include but are not limited to closely following standard operating procedures and perform QA/QC to produce accurate, consistent representations of complex datasets that meet the high-quality standards of the PHIT program. The selected candidate will also assist in coordination of project development life cycles in collaboration with multiple MDPH staff, including data stewards and data owners (primarily epidemiologists) as well as partnering closely with the Senior Data Visualization Specialist and will receive supervision from the PHIT Program Manager.
Duties and Responsibilities (these duties are a general summary and not all inclusive):

Assist with design, development, and maintenance of data visualization applications (both static and interactive) using Power BI (and other visualization platforms when needed). 
Follow standard operating procedures to ensure consistency across data visualizations and products. 
Perform QA/QC of data visualizations and products. 
Assist with coordination of PHIT project development life cycles. 
Coordinate assigned unit activities to ensure effective operations and compliance, with established standards. 
Communicate with data stewards and data owners throughout the MPDH to ensure appropriate and informative data presentation. 
Work with PHIT Team staff members to achieve high quality data visualizations and products as well as meet program outcomes. 
Attend staff meetings of the PHIT Program and other meetings as needed within the Division, Bureau, and Department. 
Complete all mandatory MDPH training. 

Qualifications Required at Hire:

At least one (1) year of experience using Power BI and/or Tableau.
At least one (1) year of experience of SQL and querying databases. 
Basic knowledge of the principles and practices of data systems, coding, and development languages.
Medium to advanced knowledge to work in Excel including Power Query, Pivot Tables and Pivot Charts. 
Superb attention to detail and accuracy, including the use of proper grammar, punctuation, spelling, data, and numbers. 
Excellent written and oral communication skills including text editing. 
Demonstrated ability to multi-task, work under pressure and perform a variety of tasks in a fast-paced, deadline driven environment. 
Excellent interpersonal and communication skills with the aptitude to collaborate with multiple staff. 
Ability to handle confidential materials and work in a professional and courteous manner. 
Capacity to occasionally work on weekends and holidays. 
Willingness to learn the principles and background of public health and to use this knowledge in the performance of this role. 
Experience with additional data visualization platforms (e.g., Flourish, Infogram, etc.) 
Background working in visual communications and data analysis in the public health or healthcare industries 
Proficiency with Microsoft Office applications including Excel, Word, Outlook, PowerPoint, and Teams.

Applicants are strongly encouraged to submit their resume and a cover letter.
Contract Period of Service:
4-4-2022 to 4-4-2023 (Contract renewable subject to appropriation and available funding)
Additional Contract Information:

Benefits are unavailable with the exception of sick leave accruals.
Contracts are renewable, subject to the Department approval, performance, and allocation of funds.
All employees will be paid on a biweekly basis and must have direct deposit.

About the Department of Public Health:
The mission of the Massachusetts Department of Public Health (DPH) is to prevent illness, injury, and premature death, to assure access to high quality public health and health care services, and to promote wellness and health equity for all people in the Commonwealth.
We envision a Commonwealth in which all people enjoy optimal health. Massachusetts ranks among the healthiest of states according to comparative analyses, but we face numerous challenges, including chronic and infectious disease, substance abuse, violence, preventable hospitalizations, and health disparities.
DPH coordinates programs and policies to address specific diseases and conditions and offer services to address the needs of vulnerable populations. We also develop, implement, promote, and enforce regulations and policies to assure that the conditions under which people live are most conducive to health and enable people to make healthy choices for themselves and their families. We license health professionals, healthcare facilities and a variety of businesses that impact public health. We operate the state laboratory and four public health hospitals. We monitor health status and manage vital records including births, marriages and deaths. We educate people about public health issues and work closely with local boards of health and community partners to identify and solve public health problems.
More information can be found at: MA Department of Public Health 
Learn more about our important work: https://www.mass.gov/orgs/office-of-population-health
Pre-Offer Process:
A criminal background check will be completed on the recommended candidate as required by the regulations set forth by the Executive Office of Health and Human Services prior to the candidate being hired. For more information, please visit http://www.mass.gov/hhs/cori
Education, licensure, and certifications will be verified in accordance with the Human Resources Division’s Hiring Guidelines.
Education and license/certification information provided by the selected candidate(s) is subject to the Massachusetts Public Records Law and may be published on the Commonwealth’s website.
If you would like to request an ADA or religious accommodation, please click on the link and complete the Reasonable Accommodation Online Request Form.
For questions regarding this requisition, please contact Executive Office of Health and Human Services Human Resources at 1-800- 510-4122 Ext. #2





 Qualifications



 Executive Order #595: As a condition of employment, successful applicants will be required to have received COVID-19 vaccination or an approved exemption as of their start date. Details relating to demonstrating compliance with this requirement will be provided to applicants selected for employment. Applicants who receive an offer of employment who can provide documentation that the vaccine is medically contraindicated or who object to vaccination due to a sincerely held religious belief may make a request for exemption.
   



An Equal Opportunity/Affirmative Action Employer. Females, minorities, veterans, and persons with disabilities are strongly encouraged to apply.
 





Official Title
: Researchers
  

 Primary Location
: United States-Massachusetts-Boston-250 Washington Street
  

 Job
: Unclassified
  

 Agency
: Department of Public Health
  

 Schedule
: Full-time
  

 Shift
: Day
  

 Job Posting
: Apr 6, 2022, 11:11:14 AM
  

 Number of Openings
: 1
  

 Salary
: 25.00 - 45.00 Hourly
  

 If you have Diversity, Affirmative Action or Equal Employment Opportunity questions or need a Reasonable Accommodation, please contact Diversity Officer / ADA Coordinator
: Winston Pierre - 8573197225
  

 Bargaining Unit
: Non
  

 Confidential
: No
  

"
4,data analyst,Data Analyst - Drone team,MassAutonomy,"
Drone Data Analyst Position
Description
MassDOT Drone Program is seeking a data analyst to help turn drone sensor data into actionable information in support of the FHWA AID Grant for Mass DOT Drone Program. In this role, the analyst will work with a data scientist and end users to ensure data requirements are met and to execute analytic solutions to deliver information that meets customer specifications. Examples of use cases and analysis requirements include:

identification of airport runway approach obstructions to support airports and to help demonstrate the capability to the FAA
railway right of way safety assessment, including identifying drone missions that produce value for a working railroad while meeting operational safety considerations.
assessment of snow removal at facilities, along with concepts of operation that allow rapid response after snowstorms, to support decision making by facility owners
various types of asset inspections that all require understanding customer needs, evaluating costs of traditional approaches, proposing, and executing drone demonstration missions, and documenting benefits from using drones.

The analyst is expected to communicate results to the customers, execute data workflows after demonstration flights, and identify, adopt, or create automated processing that creates information in a manner that meets customer needs. The analyst will work closely with MassDOT Drone Program and partners to understand their processes to ensure accurate, appropriate, and timely information delivery to partners.
The ideal candidate will have experience working with drone sensor datasets, geo-spatial information systems (GIS), machine-learning or other automation suites, and computer assisted design tools. Candidates will be expected to transform data to work within our partners toolchains. The candidate will have experience working in both two and three-dimensional workflows and analysis, including translate a volume (3D space) description into a model for detecting vegetation or structural incursions in that volume. Candidates should be comfortable working from incomplete requirements and working with a customer to create analytical products that support improved decision making.
Roles & Responsibilities

Support customer engagement within customer and partner organiza/ons for data
Supoprt the development and delivery of final analytical products to UAS program partners
Design the data collection, processing, exploitation, and dissemination pipeline for UAS program projects
Identify gaps in current capabilities to inform new development and opportunities

Knowledge, Skills, and Abilities

Experience working with customers to identify needs, working with a team to plan a project, and successfully executing analytics to satisfaction of customer.
Demonstrated ability to perform quantitative analysis on imagery or video data, and translate into recommendations and actionable plans
Strong competency with

o Drone datasets (especially imagery, video)o A GIS PlaZorm (e.g. ESRI ArcGIS, qGIS)o Computed Aided Design software (e.g. AutoCAD)

Demonstrated application of machine learning and artificial intelligence on large image and video datasets

Familiarity or experience with drone data tools (e.g. DroneDeploy, Pix4D)

Experience flying drones for recreation or commercial work a plus.
Ability to program in one or more programming languages for automation is highly desired.
Strong written and oral communication. Experience coordinating between members with disparate backgrounds is a plus.
Ability to balance multiple projects and meet deadlines
5-years of experience in a analyst role
Advanced /me management and analytical skills
Familiarity with project management collaboration and /me management tools
Experience with document versioning
Bachelor’s Degree in Data Science, Geo-spa/al Information Systems, Computer Science, or Applied Mathematics

Previous Experience:

Developing analytical products from drone imagery
Application of imagery for transportation-related projects and use cases across all

transportation modes

Utilization of large datasets and automation to ease processing and analysis
Execu/ng projects from incep/on to delivery
Familiarity with the collec/on, processing, exploita/on, and dissemina/ng data pipeline

Job Types: Full-time, Contract
Pay: $70,000.00 - $100,000.00 per year
Schedule:

Monday to Friday
Weekend availability

Ability to commute/relocate:

Boston, MA 02215: Reliably commute or planning to relocate before starting work (Preferred)

Work Location: One location
"
5,data analyst,Data Analyst,Advanced Medical Strategies LLC,"
About AMS
AMS’ goal is to mitigate high-cost claim overpayments and predict future liabilities by turning raw claims data into actionable strategic intelligence. Focused solely on the most expensive and complex claims, our AI-driven platform forensically identifies, financially analyzes, methodically predicts and clinically evaluates treatment appropriateness. The results allow payers and risk entities to effectively manage their plan and project risk. After all... Knowledge Is Power.
Position Overview/Summary of Responsibilities: 
The Data Analyst is an entry-level position in a well-established IT department. The Data Analyst will be responsible for software development, data analytics, and business intelligence reporting.
Duties and Responsibilities: 

Perform installation and regular updates to proprietary applications on remote and cloud environments
Perform ad-hoc data analysis and management projects
Serve as client-facing IT point of contact during system installation periods
Conduct regular data source updates
Monitor and report system performance to define improvements and enhancements
Growth opportunity to senior engineer focused on data analytics and system administration

Skills and Qualifications: 

Microsoft Office 365/Excel
SQL/Relational DB experience (MSSQL preferred)
Reporting tools (PowerBI, Tableau)
Web application development experience preferred
Windows server/Azure experience preferred
Familiarity with information security regulations and frameworks such as HITRUST and HIPAA
Knowledge of data protection laws, best practices, and methodologies
Insight into software data security and privacy assessments, audit and risk management/mitigation practices, and information security standards

Education, Experience, and Licensing Requirements: 

Bachelor’s degree in data analytics, computer science, information management systems, or similar focus
Master’s degree or 1-2 years’ experience in relevant field preferred
In lieu of field experience, extra-curricular learning/projects while in higher education would be considered

The above statements are intended to describe the general nature and level of work being performed and are not intended as an exhaustive list of all responsibilities, duties, and skills required of the position. Nothing in this document is intended to exclude the opportunity for modifications or adjustment to the job or the manner of performing it consistent with the requirement to provide reasonable accommodations to the disabled. With or without accommodation, the essential functions must be performed. Employees unable to accomplish any functions may request reasonable accommodations pursuant to the Americans with Disability Act.
Job Type: Full-time
Pay: $60,000.00 - $80,000.00 per year
Benefits:

401(k)
401(k) matching
Dental insurance
Health insurance
Life insurance
Paid time off
Parental leave
Vision insurance

Schedule:

8 hour shift
Monday to Friday

COVID-19 considerations:AMS requires that all employees are fully vaccinated, unless proof of a medical or religious exemption is provided. You agree that you will provide a copy of your vaccination card, or documented proof of your exemption prior to your start date.
Work Location: One location
"
6,data analyst,Senior Data Analyst People Analytics,Rish Inc..,"
Hi ,
Senior Data Analyst People Analytics
Boston, MA 02108 onsite
Full time/perm
Client - Boston Medical Center- 
Must-Haves
A bachelor’s degree in a quantitative field
Minimum of 5 years in a previous data analytics or data science role
Must have strong presentation skills using PowerPoint, Google Docs, or similar major presentation package
The Senior Data Analyst, People Analytics role is a newly added position focused on mining, understanding and leveraging all people related data to provide workforce dashboards, narratives and insights. The focus and impact will span a wide range of people and organizational areas including all human resources functionality (e.g., talent acquisition, compensation, benefits, labor and employee relations, DEI, workforce development, occupational health). This role will also focus on enabling our organizational leaders to make better data-driven decisions.
The incumbent will use strong business acumen and data analytics to deliver solutions, communicate insights and advise leaders through data interpretation. Additional responsibilities will include ensuring data integrity and implementing solutions in partnership with other team members.
Beyond a strong background in data analytics, the best candidate will have the ability to create understandable narratives for a range of audiences including senior leaders. We are looking for someone with an insatiable drive to design and build solutions and who enjoys finding answers to complex questions, balanced with strong communication and consultation skills.
This role will require: 
· Developing queries to extract data from multiple sources, analyze and provide clear insights with recommendations that will have positive impact on business decisions
· Providing requestors with strategic and tactical reporting and analysis that will allow them to make informed decisions
· Using data to tell a compelling story that provides business leaders with insight
· Conducting research using a broad range of tools and resources to extract insights in creating clear actionable recommendations
· Embracing opportunities to partner cross-functionally within and outside of HR including members in Finance, IT, Strategy, and other key stakeholders across the enterprise
Education:
A bachelor’s degree in a quantitative field (e.g. Economics, Statistics, Mathematics, Data Science or computer science); a quantitative Master’s degree is a plus
Experience:
Minimum of 5 years in a previous data analytics or data science role
Project leadership experience
Knowledge and Skills: 
Demonstrated experience applying statistical concepts such as regression modeling, causal inference/quasi-experimental methods, data transformation etc.
Superior detail orientation, critical thinking, organization and analytical skills
Strong skills in managing multiple competing projects simultaneously
Must have strong presentation skills using PowerPoint, Google Docs, or similar major presentation package
Job Type: Full-time
Salary: $80,000.00 - $100,000.00 per year
Schedule:

8 hour shift

Work Location: One location
"
