,Search,Position,Company,Description
1,data analyst,Data Analyst I,T1D EXCHANGE INC,"


T1D Exchange is an innovative nonprofit organization dedicated to accelerating therapies and improving care for people with type 1 diabetes. We are rapidly expanding and have an exciting opportunity for a Data Analyst I professional.
 Summary:
 The Data Analyst I will work closely with the Registry, Outcomes Research teams, sponsors, and internal stakeholders to design and implement statistical analyses for qualitative, survey, and observational research, as well as to help establish and maintain best practices for data management and data analytic strategies. Develop and present statistical analysis and research plans to internal team and external stakeholders. Responsible for preparation of study documents (e.g., statistical analytic plans), reports and presentations (e.g., abstracts, manuscripts, scientific posters) to summarize research findings.
 Primary Responsibilities:

 Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
 Develop statistical analysis plans for research studies and analyze data using industry-standard statistical tools, R preferred.
 Review research data to summarize population demographics, identify trends within and across studies and extrapolate other statistical inferences.
 Draft, edit, and present data analysis reports. Provide exemplary tabular and graphic summaries of analyses for presentations at internal and external meetings, scientific conferences, and in manuscript-ready formats for publications.
 Maintain working knowledge of the most recent best practices of statistical techniques and federal and state regulations
 Perform other duties as assigned (e.g., data cleaning, quality control, post-hoc analysis, interpretation of results, etc.)

 Qualifications:

 Master’s degree or higher in quantitative disciplines, such as statistics, biostatistics, epidemiology, biology, or social sciences. Exceptional applicants with Bachelor’s degree may be considered.
 Minimum one year of work experience in a similar role.
 Proficient in industry standard statistic programs such as R (preferred), SAS or SPSS for data manipulation and statistical analysis.
 Proficient in clinical and/or socio-behavioral data analysis models, such as multiple regressions, logistic regressions, and other common descriptive and inferential statistical techniques.
 Excellent problem solving and communications skills; ability to communicate effectively with all levels of employees, researchers, physicians, and other professionals.
 Detail-oriented with a commitment to accurate results; works with passion, integrity, and energy. Willing to learn about new methods and technologies.
 Competent handling confidential information and familiarity with privacy/HIPAA requirements.
 Must have the ability to thrive in a fast-paced setting, working in a cross-functional environment serving diverse populations.
 Exceptional organization and time management skills with the ability to work independently and as a part of a team.

 One or more of the following qualifications considered a plus:

 Knowledge and research in diabetes.
 Experience with data wrangling involving large, complex data sets.
 Experience with industry standard visualization tools, such as Tableau.
 Experience in dealing with extraction and manipulation of relational databases (SQL).
 Experience with qualitative research methods and data analysis.
 Peer-reviewed publications or conference presentations, where you were the primary contributing author.

 More about our organization:
 T1D Exchange is an innovative nonprofit organization dedicated to accelerating therapies and improving care for people with type 1 diabetes. T1D Exchange actively supports discovery and innovation—particularly at its earliest stages. At the same time, the organization asserts that evidence gathered in the “real world” is necessary to help bridge the gap between discovery in research settings and impact in people’s lives.
 At the core of T1D Exchange research is a robust Registry of people living with type 1 diabetes, as well as cutting-edge research tools, methods, and programs to gather data and biological samples from people living with type 1 diabetes. The goal is to link patient samples, data, and insight to all stages of research and development, advancing the development of therapies and better care for everyone affected by type 1 diabetes.
 EEO Statement:
 The organization provides equal employment opportunities (EEO) to all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or national origin.


"
2,data analyst,Data Analyst III,MIT,"


Information on MIT’s COVID-19 vaccination requirement can be found at the bottom of this posting.  
DATA ANALYST III, Resource Development, to play a key role in delivering essential data to help advance MIT’s fundraising mission. Will manage the full development cycle of data reporting, from collecting requirements, to designing, testing, deploying, and maintaining new enterprise reporting resources; collaborate with stakeholders to understand business processes and develop solutions; and act as a lead developer for fundraising reporting tools and work with colleagues to continually evaluate reporting tools and proactively recommend ways to improve data collection, storage, and retrieval processes.



Job Requirements  
REQUIRED: bachelor's degree, preferably in computer science, information technology, or similar quantitative analysis discipline; five years’ relevant experience working with large, complex data sets to produce reports and dashboards; three years’ experience developing enterprise-wide reports using Tableau and programming in SQL and Oracle or other DBMS; excellent problem-solving, analytical, data interpretation, interpersonal, and written and oral communication skills; attention to detail; and diplomacy and discretion with confidential information. Must be able to manage multiple projects/priorities and meet challenging and changing deadlines; synthesize, evaluate, and communicate information in a clear, cohesive manner; explain and present complex concepts to a variety of audiences; and establish effective working relationships with colleagues and other constituents. PREFERRED: experience in higher education advancement services, particularly fundraising business processes, prospect management, and gift accounting within a large research university setting; experience with Ellucian Advance or other enterprise fundraising system and underlying DBMS; familiarity with statistical methodologies; proactive interest in process documentation, investigative analysis, and process review with an eye toward improved efficiency; strong organizational sense; interest in learning new technologies; and comfort mapping business activities to IT systems/services. Job #20904-8  Must be willing and able to work occasional evenings and weekends.  This position will be hybrid, with a combination of on-campus and remote work.  Application material should include a resume and cover letter.



"
3,data analyst,BI Analyst,"EnergySage, Inc.","
Do well by doing good.EnergySage is the leading online marketplace for solar and other clean energy technologies and the most-visited solar energy website in the country: Last year, 10 million people used our content and tools to research and evaluate solar, batteries, community solar and other energy products and services. Our brand is trusted by consumers, thought leaders, and the media. Check out our coverage in the New York Times, the Wall Street Journal, and the Washington Post.We are a team of passionate, collaborative, authentic individuals who are dedicated to making renewable energy options more accessible and affordable to consumers. Currently we are ~70 employees and growing rapidly.Read more about our company and our team: energysage.com/about-us/company/.
APPLY here: https://energysage.clearcompany.com/careers/jobs/b28446ae-dd1b-06ea-4ecb-37f774a6963f/apply?source=1982116-CS-44206
BI AnalystAs a Business Intelligence Analyst you will play a key role in a small, agile BI team that is responsible for BI infrastructure, data integrity, and reporting for multiple business functions and stakeholders of a growing e-commerce business. You know how to craft complex SQL queries to process data and are able to organize, present, and explain data clearly, as well as make recommendations for improving BI processes and insights.What You’ll Do: 

Support business intelligence infrastructure and solutions across the business, ensuring data accuracy and integrity
Field and provide support for ad hoc data analysis requests/recommendations for the leadership team and other key stakeholders
Collaborate across teams to define, evaluate, standardize, and report on KPI’s
Design, build, document, and maintain a single source of truth for KPIs and dashboards using front-end BI tools; streamline and automate standardized and ad hoc reporting
Apply appropriate visualization techniques to help cross-functional teams gain critical insights
Pull data from a variety of sources to provide visibility into performance; present in clear, understandable, and actionable formats
Craft SQL queries to generate custom reports and dashboards
Promote a self-service data culture by building easy to use BI tools and guiding business users on how to use them

What We Look For: 

Education or equivalent experience in data analysis, data visualization, and reporting. Prior industry experience is not required for this role if you have the required skills!
Strong SQL knowledge to manipulate and analyze data
Excellent analytical, interpersonal, and communication skills
The ability to interpret information against business needs

We are EnergySage.As the leading online comparison-shopping marketplace for rooftop solar, energy storage, community solar, and financing, EnergySage is accelerating the adoption of clean energy by improving consumer access and affordability. Our user-friendly platform is built on the principle of consumer empowerment through unbiased information, transparency, and choice. As we grow and enter new markets, we seek team members who bring new perspectives, skills, and energy that will propel us to accomplish the challenging work we have ahead.Confidence can sometimes hold us back from applying for a job- but we believe there's no such thing as a 'perfect' candidate. So, however you identify and whatever background you bring, please apply if this is a role that would make you excited to come into work every day and help bring renewable energy to the broader market.EnergySage is committed to building a workplace that welcomes and encourages diverse perspectives. We believe that the most successful teams actively and authentically engage individuals with varied experiences and skillsets.EnergySage is an equal opportunity employer and prohibits discrimination and harassment of any kind. Applicants from a broad range of backgrounds are encouraged to apply.Our Values

Consumer First: Our top priority is to serve and empower consumers through transparency, equitable access to information, and personalized interactions.
Better Together: We recognize that we gain and give more through collaboration, partnership, and diversity of experience and perspective. We respect one another and are inspired by what we learn and achieve together.
Integrity: We take personal ownership and pride in doing the right thing. Our consistency, competence, and high standards earn the reputation of “trusted advisors” with all of our stakeholders.
Substantive Impact: We are committed to effecting and sustaining positive environmental, social, and market transformations through creativity, innovation, and persistence.
Iterative Excellence: Our intellectual curiosity and bias toward action drive us to continuously learn, evaluate, iterate, and improve.

Job Type: Full-time
Schedule:

Monday to Friday

Work Location: One location
"
4,data analyst,Data Analyst,Geode Capital Management,"
Who Are We?Geode Capital Management is a leading asset manager. We meticulously manage over $1 Trillion in financial assets on behalf of our institutional clientele. Geode is disrupting the industry as a truly tech-first investment firm. We apply the latest technologies and techniques towards solving interesting and challenging problems. The technology team closely partners with each area of our business, including: portfolio management, trading, compliance, legal, operations, finance, human resources, and business development.
Why Should You Join Us?Are you looking for a linchpin role in the operations of the firm? Do you want to become an expert managing financial data sets? Geode is a business that runs on data. This is an opportunity for highly motivated individual contributors (IC) to ensure that the data driving our processes is of the highest quality possible. This is an opportunity to become an expert on the data sets we use in our investment processes. Do you want a chance to develop your skills as an analyst - build your data science skills? Do you want to create dashboards and reports for the firm, showcasing your skills? Do you want to be the firm’s go-to person for questions regarding your area of expertise? Additionally, we are re-imagining the entire tech stack, from the ground up, to meet our current needs and handle future growth demands that are quickly approaching. We want you to be part of this process of defining the operational best practices for our firm going forward. In this role, you will see a direct correlation between your work efforts and firm success. You will work with some of the brightest minds in the industry, and you'll have a unique opportunity to solve some of the most interesting data challenges, at a scale few companies can match. As we continue to expand and create, we have a lot of exciting work ahead of us!
What Are We Looking For?As part of the Data Analysis Team, your mission is to ensure our key data assets are ready for use by the entire firm on a daily basis. We are looking for someone with an “eye for quality and details”. We want someone with the managerial skills to triage issues as they arise, intuitively to ask the right questions, and execute a corrective course of action. We are looking for someone with excellent sleuthing skills to investigate issues to uncover root causes and work with resources across the firm to continually improve the data and our processes. We are looking for someone with the research and analysis skills to become the go-to experts on data sets. We want someone that can produce metrics and other analytical reports for Portfolio Management, Trading and other stakeholders. Are you great at producing visualizations? Designing dashboards? Critical to success are strong-decision making abilities, consensus building skills, and effective communication.
Who Are You?

Love data and don’t think it’s crazy to be madly passionate about it.
Appreciates the criticality of good, clean, data, that helps drive business impact.
Team player - willingness to help with any task needed for team success
Clear communicator who can explain complex data problems in concise language.
Determined, curious, and industrious
Thrives in a fast paced environment where you roll out of bed excited to work that day.
Understands our business and sees how your work impacts the whole.

What Will You Do?

Serve as operational data steward for a set of data assets
Validate the day-to-day readiness of data assets for use in the investment process
Ask questions and look for anomalies. Identifying possible data issues is a high priority.
Be a problem solver. Triage issues and flag critical issues for escalation. Collaborate with colleagues to resolve issues.
Develop metrics, tests, reports/dashboards to evaluate and monitor data quality
Contribute to the continuous improvement of data pipelines. Identify ways to streamline our processes and automate standard maintenance.
Be curious. Develop your technical skills and expand the tool kit you use for data analysis.

Qualifications: 

BS/MS (Economics, Finance, Computer Science or related major)
Strong technical background and the ability to work independently
Experience with SQL is also preferred
Experience with various asset classes including equities, fixed-income securities, and derivatives
Solid working knowledge of Excel or more sophisticated data analysis tools (Jupyter Notebooks, Tableau, etc)
High attention to detail and supreme quality, while balancing both practicality and value-creation.
Excellent verbal and written communication skills

Nice to Have: 

Experience leveraging tools available from major cloud providers (AWS, Azure, GCP)
Hold yourself to a high standard of work. Be responsible, open, honest, and transparent. We value your contributions and believe that when we all work together, we create a better product

Job Type: Full-time
"
5,data analyst,Data Analyst/Master Data Coordinator,Procter & Gamble,"

  P&G is the largest consumer packaged goods company in the world. We have operations in over 75 countries, with 65 trusted brands that improve lives for 5 billion consumers worldwide. This brings many advantages, including the opportunity for our employees to enjoy a diverse and rewarding lifelong career filled with new and exciting challenges.
   We believe great ideas emerge from the creative connections that happen between our talented employees and we encourage diverse, multi-functional teams to work together to generate new ideas to address challenges we face.
 Would you like to apply your education and experiences in exciting and meaningful ways from day one? Do you have an ambitious spirit, real passion for winning and professional development? The this could be the opportunity for you!
 We are currently hiring an Data Analyst/ Master Data Coordinator position in Boston, MA. This position is responsible for supporting the Global Shave Care Innovation group managing various systems for tracking initiative data, and for the creation and maintenance of attributes for new SKUs in SAP. You will work in partnership with the initiative leaders and master data teams to ensure the accurate and timely set up of codes, resolving and updating the system as the business requires.
 What we offer you:

 Training and learning every day with significant responsibilities from your first day. 
 Continuous coaching & mentorship- We are passionate about our work. We will make sure you receive both formal training and as regular mentorship from your manager and others. 
 Dynamic and accommodating work environment - We live our Purpose, Values, and Principles daily. We value every individual and support initiatives promoting agility and work/life balance. 
 Flexible work arrangements. 
 Competitive compensation and benefits program.


Qualifications 
Required Skills:  

Must have a minimum high school diploma, GED, or equivalent 
 3 - 5 years' SAP experience 
 Relocation not offered for this position

 Preferred Skills:  

Experience working with Enovia is beneficial but not essential 
 Experience of Quickbase is beneficial but not essential 
 Excellent communication (written and oral) 
 Capable of managing multiple priorities and projects 
 Problem-solving skills

 Just So You Know:
 Relocation generally not paid.
 We are committed to providing equal opportunities in employment. We value diversity and do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.
 All will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, disability status, age, sexual orientation, gender identity and expression, marital status, citizenship, HIV/AIDS status or any other legally protected factor.
 Immigration sponsorship is not available for this position, except in rare situations based on Procter & Gamble's sole discretion. Applicants for U.S. based positions are eligible to work in the U.S. without the need for current or future sponsorship. We do not sponsor for permanent residency. Any exceptions are based on the Company's specific business needs at the time and place of recruitment as well as the particular qualifications of the individual.
 Procter & Gamble participates in e-verify as required by law.
 Qualified individuals will not be disadvantaged based on being unemployed.
 We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.
 )

"
6,data analyst,Data Analyst (SY21-22),Boston Public Schools Office of Human Capital,"Reports to: Deputy Chief Financial Officer
The BPS Finance Team ensures that the $1.1 billion operating budget is effectively allocated and managed to yield the best results for our students. We are looking to expand our capacity to manage a diverse portfolio of academic investments including schools, programs, and services. This is a unique opportunity to enter a large, urban school district and influence the way we serve our students.
The Organization
Founded in 1647, Boston Public Schools (BPS) is the oldest public school district in the country. With approximately 57,000 students from over 114 different countries, and a budget of approximately $1 billion, BPS is the largest school district in Massachusetts and is one of the most diverse as well. BPS has been recognized as one of the top urban school districts in the United States; in 2006, it was awarded the Broad Prize for Urban Education as the most improved urban school district in the nation.
General Description:
Working closely with the senior leadership of Finance, this position will provide analysis to support the development, implementation, and monitoring of the Boston Public Schools annual budget (General Funds and grant revenue); supporting the ambitious educational mission of the Boston Public Schools with finite financial resources. This individual will be provide work on projects involving financial analysis, monitoring and forecasting costs and creating financial reports and documents. This individual should be a self-starter with the ability to prioritize and execute multiple tasks and projects. This work is very collaborative, so this is a great opportunity to work closely with a group of motivated and highly competent data strategists as you advance your data analysis, visualization and presentation skills.
Required Competencies
Managing Relationships. Responds and relates well to people in all positions; is seen as a team player and is cooperative; looks for common ground and solves problems for the good of all.
Drive for Results. Pursues everything with energy, drive, and a need to finish; does not give up before finishing, even in the face of resistance or setbacks; steadfastly pushes self and others for results.
Functional and Technical Skills. Possesses required functional and technical knowledge and skills to do his or her job at a high level of accomplishment; demonstrates active interest and ability to enhance and apply new functional skills.
Personal Learning and Development. Is personally committed to and actively works to continuously improve himself or herself; recognizes the need to change personal, interpersonal, and managerial behavior; actively seeks feedback.
Creativity. Generates many new and unique ideas; makes connections among previously unrelated notions; is unafraid to use unorthodox methods; is seen as original and value-added in brainstorming settings.
Managing Through Processes and Systems. Designs practices, processes, and procedures necessary to get things done; simplifies complex processes; gets more out of fewer resources; creates systems that manage themselves.
Job Responsibilities:
Leverage data and various databases to drive improvements, understand trends and create management tools for the finance department.
Respond to both immediate and longer-term requests for analysis and reporting of key departmental data, including public reporting.
Develop and implement strategies to track data requests and archive datasets.
Design and execute analyses to assess the impact of potential policy changes. Summarize key findings and recommendations in formal memos and/or presentations for internal and external audiences.
Perform any other duties as assigned by the Deputy Chief Financial Officer and/or Chief Financial Officer.
Qualifications:
Bachelor’s degree required. Master’s degree is preferred
Excellent analytical ability. Formal training in statistics, computer science or a related field preferred
Project management skills and strong orientation toward team-work and collaboration
Strong time management skills and the ability to prioritize competing demands
Strong oral and written communication skills, particularly in translating data into easy-to-interpret, actionable reports, presentations, and findings
Demonstrated ability to work cross-functionally
Previous work experience in the field of education preferred but not required
Advanced mastery of Microsoft Excel required. Familiarity with other analytical software platforms such as STATA (preferred), R, Tableau, SPSS, SQL, or at least one coding language preferred
Note: This position is subject to the City of Boston residency requirement. Occasional weekend and evening work is required."
7,data analyst,Data Analyst,Northeastern University,"Job no: 508567
Position Type: Staff
Location: Boston Main Campus
Categories: College of Engineering

About Northeastern:

Founded in 1898, Northeastern is a global research university and the recognized leader in experience-driven lifelong learning. Our world-renowned experiential approach empowers our students, faculty, alumni, and partners to create impact far beyond the confines of discipline, degree, and campus.

Our locations—in Boston; Charlotte, North Carolina; London; Portland, Maine; San Francisco; Seattle; Silicon Valley; Toronto; Vancouver; and the Massachusetts communities of Burlington and Nahant—are nodes in our growing global university system. Through this network, we expand opportunities for flexible, student-centered learning and collaborative, solutions-focused research.

Northeastern’s comprehensive array of undergraduate and graduate programs— in a variety of on-campus and online formats—lead to degrees through the doctorate in nine colleges and schools. Among these, we offer more than 195 multi-discipline majors and degrees designed to prepare students for purposeful lives and careers.

About the Opportunity:

The Administrative Resource Center at the College of Engineering is seeking a Data Analyst. Under the supervision of the Director of Administration and Finance, the Data Analyst will partner closely with the Dean, Associate Deans and Department Chairs within the College of Engineering to ensure operational reporting needs are accurate, timely, and efficiently delivered as well as enhancing and maintaining an analytic infrastructure for all data reporting areas.

Responsibilities:

The Data Analyst will manage the division's Tableau reporting environment, custom Cognos reporting and work closely with University Decision Support and Data Administration to ensure accurate data reporting. In conjunction with the Director of Administration and Finance, the Data Analyst will serve as the college's Subject Matter Expert, providing decision support to the College of Engineering’s leadership team and data community. With regard to university data, the Data Analyst will serve on various university committees related to data standards.

In addition to developing and maintaining the colleges reporting suite, the Data Analyst will utilize data mining and analysis techniques to discover patterns and make recommendations to the college’s leadership team. They will be responsible for the college’s adhoc reporting requests including tracking the types of requests to gain insight into future standardized reporting needs. They will work closely with Business Intelligence teams and other key areas to identify key business requirements for technological enhancements, or any analytical systems/databases needs and issues.

The Data Analyst will also be responsible for all external reporting surveys including U.S. News, ASEE, and QS. This will include gathering an analyzing the data needed to respond to survey requests as well as making operation improvements to the process.

Qualifications:
Bachelor’s degree required; Master’s degree with a focus on data analytics is preferred2–5 years of experience in a higher education setting preferredStrong analytical skills with the ability to discern key information from large data sets and make actionable recommendationsStrong Microsoft Excel skillsExperience using Cognos, Banner, Tableau Prep and Tableau to develop custom dashboardsAbility to learn new reporting systemsSQL and Python experience is a plus

Preferred Qualifications:

 n/a

Salary Grade:

 10

Additional Information:

Northeastern University is an equal opportunity employer, seeking to recruit and support a broadly diverse community of faculty and staff. Northeastern values and celebrates diversity in all its forms and strives to foster an inclusive culture built on respect that affirms inter-group relations and builds cohesion.

All qualified applicants are encouraged to apply and will receive consideration for employment without regard to race, religion, color, national origin, age, sex, sexual orientation, disability status, or any other characteristic protected by applicable law.

To learn more about Northeastern University’s commitment and support of diversity and inclusion, please see www.northeastern.edu/diversity.


Advertised: 22 Nov 2021 Eastern Standard Time
Applications close:"
8,data analyst,REMOTE Compliance Data Analyst,Insight Global,"
JOB DESCRIPTIONA large financial client is looking for a novice Risk / Compliance Analyst to join their Boston team (remote) for a 6-month contract plus extension with the potential to convert perm. This would be a great opportunity to get involved with a renowned bank and gain experience. This person will be monitoring activities to minimize the company's exposure to risk. The Compliance Analyst will monitor compliance activities, records & metrics to minimize the Company's exposure to Federal and State regulatory findings of non-compliance. S/he conducts research, analysis of relevant compliance-related information and makes recommendations on necessary procedural/control changes on less complex compliance matters. Activities may include quantitative analysis, risk identification and remediation. They will represent or support the representation of the company to minimize compliance and regulatory risk by resolving issues and ensuring adherence to company and legal standards. Also, they will be ensuring that all the company's activities adhere to the necessary rules and regulations, and that the company complies with legal/regulatory statutes and jurisdictions. The Analyst monitors compliance activities, records & metrics to minimize the Company's exposure to Federal and State regulatory findings of non-compliance. S/he conducts research, analysis of relevant compliance-related information and makes recommendations on necessary procedural/control changes on less complex compliance matters. There will be numerous assignments at a time so someone that is good under pressure in a fast-paced environment is needed.MINIMUM REQUIREMENTS

2+ years of experience performing regulatory reporting / entry level PM
Microsoft Office Suite, especially PowerPoint and Excel

**Familiar with using data to populate reports (Excel and PowerPoint) with experience using pivot tables/charts **

Familiarity working with data sets to complete management reporting (ex. create/update graphs)
Ability to prioritize tasks and handle numerous assignments simultaneously
Regulatory Reporting
Strong project management skills
Financial industry experience

Job Type: Contract
Pay: $20.00 - $30.00 per hour
"
9,data analyst,Data Systems Analyst - Roxbury Community College,Roxbury Community College,"

Location: Roxbury, MA 
  Category: Staff 
  Posted On: Thu Apr 14 2022 
  Job Description:


Job Description:
The Data Systems Analyst will be responsible to implement, maintain and support the needs of the Financial and Business office systems to meet the business needs of the college. Duties will include following best database design and development practices, as well as staying up-to-date with all relevant data security procedures and complying with all applicable data protection legislation.
SUPERVISION RECEIVED: The Data Analyst reports directly to the Comptroller
MAIN RESPONSIBILTY: (Not intended to be an exhaustive list):

Troubleshooting and fixing finance related system issues
 Administrates, configures, and enhances the College's financial planning application, Jenzabar, in support of College's financial planning and analysis activities
 Support and perform data acquisition/data collection and data discovery.
 Work with Office of Information Technology to design and implement reporting data models to support Business Affairs.
 Maintain and backup databases regularly
 Manage the set-up and configuration of systems and provide documentation of all processes and training as needed.
 Design and Implement Customer facing reporting & dashboards.
 Evaluate & revise data models for accuracy & performance.
 Assist team members in analysis of given data and draw correct inferences, in keeping the objectives of the analysis in mind.
 Interpret and analyze complex internal / external data, using statistical techniques, identify anomalies, trends and risk.
 Running queries against the database using Structured Query Language (SQL).
 Designs and develops reports for planning and budgeting activities
 Implement best practices for scalability, supportability, ease of maintenance and system performance.


 Job Requirements:
 Required Qualifications:

Experience with Learning Management Systems (LMS)
 Advanced computer software skills, including Excel macros and other accounting packages, SQL report writing
 Experience translating complex quantitative analysis to a non-technical audience.
 Bachelors degree in computer science or information technology preferred
 Three (3) to Five (5) years of experience in Data Analysis or the equivalent experience.
 Demonstrated ability to build effective relationships across diverse internal and external groups.
 Ability to initiate and manage multiple tasks under competing deadlines and shifting priorities
 Ability to work independently and within small and large teams
 Knowledge of financial accounting, financial planning, and financial reporting concepts
 Knowledge of relational databases, data-warehousing concepts, and enterprise business intelligence platforms
 Possess strong interpersonal, organization, analytical, and written and oral communication skills Knowledge of the laws, rules, regulations, policies, procedures, specifications, standards and guidelines governing business office/accounting function.
 Knowledge of the MMARS system, and of the laws, rules and regulations governing Federal grants.
 Knowledge of Commonwealth of Massachusetts budgeting and accounting procedures and


 Additional Information:
 Additional Information:

This is a full-time, non-union position, with full benefits.
 All candidates must have legal authorization to work in the U.S
 Schedule for this position is Monday through Friday, 9:00 a.m. to 5:00 p.m.

As an employee of the Commonwealth of Massachusetts you are offered a great career opportunity influencing a wide-spectrum of services to the diverse populations we serve. The State's total compensation package features an outstanding set of employee benefits which you should consider towards your overall compensation. Including but not limited to:

Reasonable Health, Dental and Vision Plans
 Low cost basic and optional life insurance
 Retirement Savings: State Employees' Pension and a Deferred Compensation 457(b) plan
 12 paid holidays per year and competitive Sick, Vacation and Personal Time

All offers of employment at Roxbury Community College are contingent upon clear results of a thorough background check review. Background checks will be conducted on all final candidates and/or all persons who have an employment relationship with RCC, as deemed necessary.
COVID VACCINATION REQUIREMENT:
Candidates for employment should be aware that all Community College students, faculty and staff are required to be fully vaccinated by January 3, 2022. Accordingly, initial employment is dependent upon receipt and verification of full vaccination status records; details of how to fulfill vaccine record verification requirements will be provided during the hire and onboarding process.
Roxbury Community College is an affirmative action/equal opportunity employer and does not discriminate on the basis of race, color, national origin, sex, disability, religion, age, veteran status, genetic information, gender identity or sexual orientation in its programs and activities as required by Title IX of the Educational Amendments of 1972, the Americans with Disabilities Act of 1990, Section 504 of the Rehabilitation Act of 1973, Title VII of the Civil Rights Act of 1964, and other applicable statutes and college policies. The College prohibits sexual harassment including sexual violence. Inquiries or complaints concerning discrimination, harassment, retaliation, or sexual violence shall be referred to the College's Affirmative Action Officer/Title IX Coordinator, the Equal Employment Opportunities Commission or the United States Department of Education's Office for Civil Rights.
The Jeanne Clery Disclosure of Campus Security Policy and Crime Statistics Act requires all institutes of higher education to disclose campus policy statements and crime statistics. Our annual report is available at www.rcc.edu/clery.

"
10,data analyst,"Data Analyst I, Annual Giving",MIT,"


Information on MIT’s COVID-19 vaccination requirement can be found at the bottom of this posting.  
DATA ANALYST I, Alumni Association-Annual Giving Team, to be responsible for ongoing data analysis of the team’s donor and non-donor populations. Will leverage existing data to make recommendations for actionable opportunities and solutions to engage MIT alumni through giving and volunteering; and leverage existing analytical tools and reports to assist staff who are identifying volunteers, establishing annual strategy, tracking results, and setting goals for volunteer fundraising campaigns.



Job Requirements REQUIRED: bachelor’s degree; one year of relevant work experience analyzing and modeling datasets and creating reports and dashboards; familiarity with data visualization and communication tools; Microsoft Office fluency, particularly Excel (using embedded macros); proven ability to learn new software and navigate complex databases; ability to take abstract questions and drill down through complex data and make a strong data-driven case when presenting findings and recommendations, while remaining receptive to feedback; ability to synthesize, evaluate, and convey information in a clear and cohesive manner; meticulous attention to detail and accuracy; excellent administrative, analytical, problem-solving, data interpretation, time-management, organizational, interpersonal, and oral and written communication skills; discretion with highly confidential information; ability to approach tasks with an eye toward improved efficiency and commitment to quality, manage multiple projects/priorities, and meet changing deadlines despite frequent interruptions in a service-oriented environment; self-motivation; and ability to work both independently and cooperatively within a team. PREFERRED: proficiency with statistical programming languages, database, query languages, predictive analysis techniques, and statistical methodology; developer experience in SQL and Tableau software; experience with Advance; experience running complex queries such as very large multidimensional filters or complex co-occurrence queries; interest in fundraising; and a background in higher education advancement services. Job #20661-6
 Must be willing and available to work occasional evening hours and weekends.  Application material should include a resume and cover letter.  This position will be hybrid, with a combination of on-campus and remote work.



"
