,Search,Position,Company,Description
5,engineering,"Aerospace, Mechanical, or Chemical Engineering",BlazeTech,"




R&D Position for Aerospace, Mechanical and Chemical Engineers  

BlazeTech Corporation has full-time openings for BS (with experience), MS and PhD graduates in Aerospace, 
Mechanical and Chemical Engineering. 

Jobs Descriptions: 
Investigation of safety issues in aircraft, missiles, UAVs and vehicles for both military and commercial 
applications. Testing and modeling various failures scenarios including mechanical, fire and explosion. 
Formulation of large-scale tests in national test facilities to obtain data for model validation. 

Requirements: 

Relevant coursework or experience in Combustion, Kinetics, Chemical Thermodynamics, Reacting 

Gas Dynamics and Heat Transfer 

Strong emphasis in analytical methods (CFD background is desirable) 
Willingness to work on a wide spectrum of R&D projects both independently and in a team 
Strong written and verbal skills 
US Citizenship (preferred) or Permanent Residency to satisfy ITAR requirements. 


General: 
Founded in 1987, BlazeTech is a leader in providing R&D, product development, engineering and 
computational services in environmental safety and energy for civilian and military applications. Our core 
competencies are in aerospace, mechanical, chemical, environmental and fire protection engineering. We are 
motivated to solve complex problems involving extremely hazardous materials and scenarios for which text-
 book solutions are not available. Our mission is to apply science and engineering know-how to the 
development of timely and cost-effective solutions to such niche problems. Our vision is a world protected 
from adverse impacts to life, property, and the environment. Sample accomplishments include: 


Modeling of UAV failures and hazards 
Forewarning about fire/explosion in aircraft fuel tanks under accidental and combat conditions 
Measurement of hot surface ignition temperatures of fuels 
Development of innovative dust filter for space applications 
Development of innovative technologies for hypersonic vehicle and spacecraft 
Scaling the cookoff of explosives and propellants 
A unique software for atmospheric dispersion of reactive chemicals 
Offering a unique annual professional course on Aircraft Fire Hazards, Protection, and Investigation 


BlazeTech is a half-way house between academia and industry that bridges the gap between theory and 
practice. Our projects include multi-disciplinary, cutting-edge work in technical areas with high potential for 
market impact. We perform work similar to the R&D department of a major company but our flexibility 
allows us to be more responsive to current issues, and work closely with our clients. For the self-motivated, 
the opportunities for innovation and achievement abound – all the way from project conceptualization, proof-
 of-concept testing, modeling and simulation, expert witness services, prototype development, and 
commercialization. Over the years, we have developed innovative and cost-effective hardware and software 
solutions for many problems of national importance. We retained ownership to some of these products and 
consider them company assets to be commercialized. Commercialization is accomplished through licenses, 
strategic partnerships and launching of operating companies. 

BlazeTech is an Equal Opportunity Employer. We will consider all applicants regardless of race, color, 
religion, sexual orientation, gender, national origin, veteran, or disability status. We offer competitive salaries 
and a benefit package that includes medical and dental insurance, 401k, and profit sharing. If you want to 
energize your career, explore the possibilities at BlazeTech, and send resume and transcripts to Human 
Resources at the email or address below.




"
6,engineering,"Manager, Customer Engineering",Proton.ai,"About Us:

Proton.ai is revolutionizing wholesale distribution. Distributors sell nearly every physical good you come across. Key to the economy, they make up over 28% of GDP. But there's a problem. Selling as a distributor is complicated. Distributors carry hundreds of thousands of SKUs, making it impossible for distributors to know what their customers need. Proton cuts through this complexity with AI. We provide a solution that modernizes distributors' sales efforts. Distributors using our software get a measurable 10X ROI on their investment in Proton.

Our company is in hyper-growth mode. We've had significant year-over-year revenue growth, and we just raised a $20M Series A backed by Felicis Ventures (investors in Twitch, Shopify, Opendoor, and many others) and Battery Ventures. Needless to say, it's an exciting time to join the Proton.ai team.

The Role:

We're looking for an experienced people leader with a strong technical background to lead our Customer Engineering team. The Customer Engineering team supports all technical aspects of the customer journey - including initial technical discovery, implementation, and custom builds. This person must be able to provide team guidance and structure while also having the ability to get into the technical details as needed and act as an escalation point.

This is primarily a management role, where building organizational processes will be paramount. This includes resource and capacity planning, metrics and reporting, creating a strong technical handoff from pre to post-sales, career development, identifying areas for efficiency, and capturing value.

What you'll do:
Team process: Manage, maintain and optimize team process for gathering initial client technical requirements and implementation, creating a scalable approach. Focus on shortening time to value for customers.
Customer advocate: Support team working on existing integrations with Proton clients. Help align expectations with new clients. Be a customer escalation point.
Resourcing: Manage team resources for ongoing client projects, including forecasting capacity and establishing a hiring strategy. Develop processes and review tools to shorten integration timing. Help unblock and get existing integrations moving.
Team development: Build training processes for new engineers and services staff. Support team members on career growth.
Internal communication: Work with internal teams and departments to establish bidirectional communication and alignment with your team.
You'll be a great fit for this role if you have:
A focus for the customer: You thrive in a client-facing context and focus on delivering value to the customer.
Technical skills: As a technical expert, you'll need to have the ability to understand and discuss various architectures and solutions and how those impact the customer experience and success.
Organization and resourcing skills: As a leader of a professional services team, you'll be overseeing the delivery of solutions for multiple enterprise clients in parallel, so being able to organize, schedule and forecast work will be critical for the success of your team.
Growth Mindset: You understand that this stage company is about creating scalable processes - but also about being flexible. You seek to evolve decisions and directions as needed, learning from experience and feedback.
Autonomous Motivation: You take ownership of your own work, and thrive when given creative freedom. You help push the status quo to improve our processes and customer experience.

We know the confidence gap can get in the way of great candidates putting their hats in the ring. So even if you don't think you perfectly check every box above, we'd still love for you to apply!

Benefits:
Competitive Salaries + Company Stock Options - we want to pay you well (and equitably!) and make you feel like an owner.
Flexible Schedule - we think high levels of autonomy, responsibility and working asynchronously foster an amazing workplace.
Unlimited PTO + 10 Company Paid Holidays - we even have tools implemented to detect burnout to make sure folks recharge regularly.
401k with Employer Contribution (US only, for now!) - we know work isn't forever, so we contribute up to 3% of your salary to help you prepare whether you directly contribute or not.
Medical, Dental, and Vision Insurance - we cover one medical plan 100% in the USA and cover a premium plan 100% for international employees (for US- this includes a HSA!) and cover 50% for dependents on all our medical plan options.
$450 Quarterly Remote Working Stipend - to iterate and upgrade your WFH setup, cover cell phone/internet bills or even to go towards Coworking space!
12 Weeks Fully Paid Parental Leave - that goes for primary and secondary caregivers; even if you're adopting or fostering!
Biannual Company Paid off-sites - time for us to be together, brainstorm, and make magic happen.
Our Hiring Process

You may notice we hire a little differently. During screening and interviewing, we only ask questions directly related to the work you will be doing. Candidates enjoy our hiring process and tell us that the questions we ask make sense, plus they get to showcase their abilities"
7,engineering,Senior Robotics Controls Engineer,Cambridge Consultants Inc,"
OVERVIEW
At Cambridge Consultants we get to tackle some of the toughest problems faced by the medical industry. Our clients range from small start-ups to large multinationals all over the world. The technology that we encounter and build in our work varies from one project to the next as we aim to advance the state-of-the-art in healthcare. Your talent and depth of experience in developing novel robotic control systems is what will be behind tomorrow’s computer-assisted surgical tools and medical devices.
YOUR ROLE
Cambridge Consultants is a technical consultancy with hundreds of world-class engineers. We take on a large variety of challenging projects with a focus on delivering breakthrough innovations. As a Senior Robotic Controls Engineer, you will get the opportunity to learn new skills and work in diverse applications with a wide range of technologies including hyperspectral imaging, advanced robotic manipulators, and machine learning. In this role, you will help create the next generation of medical devices ranging from surgical navigation and advanced visualization to intelligent robotic systems for the future of digital surgery. Each project is a new opportunity to learn and deliver.
DAY TO DAY: 

Contribute to early-stage development through analysis of novel concepts.
Perform rigorous kinematic and dynamic modelling and simulation.
Develop and test control algorithms for complex electromechanical systems.
Work closely with the mechanical design team to develop mechanisms to meet aggressive performance targets.
Lead discipline expertise in robotic system control algorithms, modelling, simulation, and optimization within cross-functional teams.
Lead and support internal efforts to develop new technology offerings.

WHAT YOU NEED TO SUCCEED
MUST HAVE: 
MS or Ph.D (preferred) in engineering with an emphasis on robotics, dynamics, controls, or equivalent degree

Authorized to work in the US without sponsorship
Excellent communication skills
Deep knowledge of robot manipulator kinematics and dynamics
Matlab and either C++ (preferred) or python programming skills
Experience with ROS

BONUS POINTS: 

Experience with tele-operated robotic systems
Experience in continuum robotics
Experience with surgical applications
Experience with real-time software applications and RTOS
Knowledge of probabilistic, computer vision, or machine learning techniques

Equal Opportunity Employer/Veterans/Disabled
Cambridge Consultants is an Affirmative Action and Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability.
If you’d like to view a copy of the company’s affirmative action plan or policy statement, please email usjobseekersupport @ cambridgeconsultants.com. If you have a disability and you believe you need a reasonable accommodation in order to search for a job opening or to submit an online application, please e-mail usjobseekersupport @ cambridgeconsultants.com. This email is created exclusively to assist disabled job seekers whose disability prevents them from being able to apply online. Only messages left for this purpose will be returned. Messages left for other purposes, such as following up on an application or technical issues not related to a disability, will not receive a response.
Job Type: Full-time
Pay: From $100,000.00 per year
Benefits:

401(k)
401(k) matching
Dental insurance
Employee assistance program
Flexible schedule
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Parental leave
Referral program
Retirement plan
Vision insurance

Schedule:

8 hour shift

Supplemental Pay:

Bonus pay

COVID-19 considerations:Successful applicant must comply with the federal contractor Covid-19 Workplace Safety mandate requirements.
Experience:

Electrical Engineers: 1 year (Preferred)

Willingness to travel:

25% (Preferred)

Work Location: Multiple Locations
"
8,engineering,Field Engineering Rotation- Engineer,Boston Dynamics,"


   Who we are
  


    Boston Dynamics is a world leader in mobile robots, tackling some of the toughest robotics challenges. For years, our awe-inspiring
   
     viral videos on YouTube
    have shown the world what remarkably capable robots can do. Now we are quickly becoming a recognized leader in automation solutions for industrial applications, logistics and warehouses.
  


    When you are part of the team at Boston Dynamics you are consistently testing the limits of what robots can do. In this role you will have the opportunity for continual growth and learning in a culture that empowers your development.
  


    What will you do?
  


    The Field Engineering Development (FED) program affords participants an outstanding chance to create results, quickly gain credibility and develop a strong company network. By the end of the program participants will have a holistic understanding of how to build, test, troubleshoot and integrate our Stretch robot at customer sites.
  


    Program participants have four rotation assignments during the 18 month program. As part of the rotational program, candidates may rotate through various locations: Geographic flexibility is required both during and after the completion of the program.
  

    The program prepares participants for roles of growing responsibility through a combination of rotational assignments, structured learning, formalized feedback, and mentoring. The program participants will interact with various groups across Boston Dynamics including operations, test engineering, integration and automation and the field applications/ field service groups.
  


    Rotation will include:
  

 Product build from the ground up (3 months)
 Test Engineering (3 months)
 Systems integration/ Automation Engineering (6 months)
 Field Applications Engineering on Customer sites (6 months)



    How will you get here?
  


    Education
  

 A student completing a Bachelor’s degree between December 2021 and July 2022; preferred majors: Mechanical Engineering, Industrial Engineering or Electrical Engineering



    Experience
  

 Related work or internship in industrial automation, manufacturing or robotics is preferred



    Knowledge, Skills, Abilities
  

 Passion for robotics
 Strong leadership and team-building skills
 Strong desire and motivation to develop a career as a future leader in robotics
 Geographic flexibility is required both during and upon completion of the program.
 Interest in tinkering/ hands on work is essential



"
9,engineering,Automation Operations Engineer (Evenings/Weekends),Ginkgo Bioworks,"



    Our mission is to make biology easier to engineer. Ginkgo is constructing, editing, and redesigning the living world in order to answer the globe’s growing challenges in health, energy, food, materials, and more. Our bioengineers make use of an in-house automated foundry for designing and building new organisms.
   


 We're looking for driven Automation Operations Engineers to provide front-end support for the automation systems in our Foundries. Working directly with our Automation, Software, and Operations Teams, you’ll assist with identifying and troubleshooting any issues with our automation systems. The role will rely on your research regarding emerging automation technology and applications. You will be responsible for gathering necessary background information of new systems and how they can work within Ginkgo’s labs. You’ll also collaborate with internal and external stakeholders to suggest system improvements and enhance application performance.
   


 Please note: this is a full time role with a shift schedule for evening/weekend hours (4 days x 10 hour shifts). 
   



Responsibilities 

Provide front-end support for automation systems in our high-complexity laboratory Establish root causes of automation system errors, escalating serious concerns to engineering team members and ensuring issue resolution Actively participate in post mortem discussions Management and organizing relevant documentation associated with tasks Consult with development team members, internal users, and external clients to identify and suggest system improvements and enhance application performance Assist with the development and maintenance of production integrated systems, including hardware and software





Physical Requirements (physical abilities essential to perform the job)

 Frequent sitting and standing; occasional walking and bending; occasional lifting of materials Frequent use of computer keyboards, monitors and telephones. Responsiveness to auditory and/or visual alarms and communication devices including: fire alarms, mechanical failure alarms, system alerts, etc. Sufficient mobility to access equipment, machinery and other customers





Work Environment (work environments, hazards and exposures that may be encountered on the job)

 Exposure to minimal but constant noise levels. Daily functions may include incidental exposure to hazards associated with: Close proximity to moving mechanical parts and electrical components. Chemicals such as reagents, carcinogens, corrosives, flammables and fumes. Microorganisms which can include fungus, bacteria, viruses, etc. Most functions may require use of protective gear such as eye protection, gloves, and fluid-resistant coats





Desired Experience and Capabilities

 Bachelor’s degree in engineering or related field and at least 1 year of industry experience Experience working with automation equipment in a clinical or biotech laboratory setting is strongly preferred Prior experience with life sciences production support, and particularly supporting automation processes for clinical laboratories, strongly preferred Aptitude for troubleshooting problems that occur in a production environment Novice ability to write scripts and review code to effectively analyze data and resolve problems Has an introductory level of familiarity with automation equipment and software platforms Motivated for providing user/customer support Can communicate through minor issues/troubleshooting with team Strong level of efficiency and self-motivation to complete tasks accurately and on time Process-oriented mindset, with acute attention to detail Strong drive to help our project succeed, keeping in mind Ginkgo’s mission and the customers we’re supporting Ability to work a shift schedule that requires evening and weekend hours Can take ownership on small-scale troubleshooting issues Assists in improvement of existing processes May provide support/oversight to junior team staff





    To learn more about Ginkgo, check out some recent press:
   

     What is it really like to take your company public via a SPAC? One Boston biotech shares its journey (Fortune)
   

     Ginkgo Bioworks resizes the definition of going big in biotech, raising $2.5B in a record SPAC deal that weighs in with a whopping $15B-plus valuation (Endpoints News)
   

     Ginkgo Bioworks CEO on scaling up Covid-19 testing: ‘If we try, we can win’ (CNBC)
   

     Ginkgo raises $70 million to ramp up COVID-19 testing for employers, universities (Boston Globe)
   

     Ginkgo Bioworks Redirects Its Biotech Platform to Coronavirus (Wall Street Journal)
   

     Ginkgo Bioworks Provides Support on Process Optimization to Moderna for COVID-19 Response (PRNewswire)
   

     The Life Factory: Synthetic Organisms From This $1.4 Billion Startup Will Revolutionize Manufacturing (Forbes)
   

     Synthetic Bio Pioneer Ginkgo Raises $290 Million in New Funding (Bloomberg)
   

     Ginkgo Bioworks raises $350 million fund for biotech spinouts (Reuters)
   

     Can This Company Convince You to Love GMOs? (The Atlantic)
   


 We also feel that it’s important to point out the obvious here – there’s a serious lack of diversity in our industry, and that needs to change. Our goal is to help drive that change. Ginkgo is deeply committed to diversity, equity, and inclusion in all of its practices, especially when it comes to growing our team. Our culture promotes inclusion and embraces how rewarding it is to work with people from all walks of life.
   


 We’re developing a powerful biological engineering platform, so we must remain mindful of the many ways our technology can – and will – impact people around the world. We care about how our platform is used, and having a diverse team to build it gives us the best chance that it’s something we’ll be proud of as it continues to grow. Therefore, it’s critical that we incorporate the diverse voices and visions of all those who play a role in the future of biology.
   


 It is the policy of Ginkgo Bioworks to provide equal employment opportunities to all employees and employment applicants.
   


"
10,engineering,Engineering Manager - New Product/Discovery,Panorama Education,"About Panorama:

Panorama is a fast-growing national technology company focused on radically improving education. More than 1,500 school systems serving 15 million students across all 50 states have adopted our platform to understand students' academic and social-emotional strengths and to identify those in need of additional support. School systems turn to our suite of tools to ensure that every child gets the support they need, including school climate and social-emotional learning surveys, tiered intervention planning, and professional development.

Panoramians can choose to work fully remote anywhere within the Continental United States, in-person from our Boston/San Francisco offices, or a hybrid option.
About the Role:
As the Engineering Manager of a New Product/Discovery Development team, you will manage 4-7 high-performing engineers and help them to conduct product discovery, explore technical options, and rapidly iterate on solutions to fascinating and challenging problems – as well as to navigate ambiguity, work cross-functionally through necessary pivots, and grow as engineers. Your team designs, pilots, and builds new products that educators will adopt to improve student outcomes. You'll work closely with Product, Design, and Marketing on creative ways to meet needs, make trade-offs, and delight users.

Responsibilities:

Foster inclusion through equitable decision-making processes that leverage the experiences and backgrounds of all team members – navigating rapid iteration and pivots in an environment of psychological safety and mutual trust.
Grow, onboard, and hire a diverse set of engineers.
Partner with peers in engineering, product, design, and other functional teams.
Support the team, for example; facilitate design sessions, organize the next sprint, or clarify the technical solutions to support the team.

Our Ideal Candidate Has:

1+ year of experience as an Engineering Manager.
3+ years of experience demonstrating a technical depth and breadth of design, implementation, and release of software systems – particularly regarding new user-facing applications
Experience coaching engineers in a range of performance needs.
Experience supporting inclusive and effective teams.
Experience leading collaborative decision-making.
Experience in rapid discovery, planning, and implementation of new software products

About Engineering at Panorama:
The engineering team is involved in every step of the product cycle, working closely with Panorama's other teams and our users to brainstorm and build solutions to education's toughest problems. We have strong technical chops and constantly challenge ourselves. From guest talks, engineering blogs, book clubs, to hackathons, and open-source projects (both in-house and outside), we try to improve ourselves as we help schools around the world do the same.
Panorama excitedly hosts two in-person ""all team meetings"" a year. All Panoramians attend and travel/hotels are provided. (Paused due to Covid)

Panorama Education is dedicated to building a diverse and inclusive company because we serve students, educators and families from tremendously diverse backgrounds and identities across the country; we've seen how our product and impact are strengthened the more we reflect that diversity. In addition, we have found (and we believe the research) that diverse teams are higher-performing, and we embrace the varied perspectives that our team members share with each other. As such, we are an Equal Opportunity Employer. Panorama also has a policy on maintaining a drug-free workplace."
11,engineering,Computational Fluid Dynamics Engineer,Boston Children's Hospital,"




     63706BR
    



     Cardiovascular Surgery
    


Job Posting Description

CFD Principal Duties & Responsibilities:

 Use state-of-the art CFD software to simulate and analyze flow through patient specific models of cardiovascular anatomy.
 Design and conduct benchtop experiments to complement and/or validate computational modeling studies.
 Work with cardiologists, cardiovascular surgeons, and nurses to obtain patient data necessary for quantitative modeling.
 Collaborate with lab staff, clinicians, and statisticians to design experiments and write protocols.
 Perform statistical analysis of experimental results.
 Prepare oral and written reports for presentation at technical conferences and for publication in scholarly journals.

 To qualify, you must have:

 MS degree in mechanical engineering, biomedical engineering, or computer science
 PhD preferred
 Boston Children’s Hospital offers competitive compensation and unmatched benefits, affordable health, vision and dental insurance, generous levels of time off, 403(b) Retirement Savings plan, Pension, Tuition Reimbursement, cell phone plan discounts and discounted rates on T-passes (50% off). Discover your best.
    



Status

     Full-Time
    


Regular, Temporary, Per Diem

     Regular 
    


Standard Hours per Week

     40 
    


Office/Site Location

     Boston
    


Job Category

     Research
    




"
12,engineering,Quantum Microwave Engineer,Atlantic Quantum Corp.,"
Atlantic Quantum is seeking a candidate with a background in microwave engineering with application to quantum computing. You should have experience in modeling and simulating complex structures operating in the microwave frequency regime. You will work on developing and testing microwave circuits for quantum computing experiments in a collaborative manner. Expertise in quantum computing is not necessary, but candidates should display a deep interest in quantum technologies.
Atlantic Quantum is building scalable quantum computers to tackle the world’s hardest computational challenges. Our company is comprised of a tight transatlantic team spun out of MIT and Chalmers and is led by some of the best-known quantum computing experts in the world, with strong ties to the research environments of MIT and Chalmers. Our combined US and EU presence helps attract talent, investments, and partnerships to accelerate the development and commercialization of scalable quantum computing. We can offer flexible work in a fast-moving start-up environment, with strong ties to the ongoing research activities at MIT and Chalmers.
Required Qualifications

BS or BA degree in electrical engineering, physics, or a related engineering program
Expertise in electromagnetic simulation tools (one or more of Sonnet, COMSOL, ANSYS, HFSS, Microwave Office, etc)
Expertise in microwave/RF measurement techniques.
Proficiency in at least one of Python, C, C++, or MATLAB.

Preferred Qualifications

Experience with superconducting circuit/qubit design/SFQ or other related microfabrication areas.
Knowledge of quantum mechanics, with expertise in at least one of the following topics: superconducting qubits, cavity/circuit QED, quantum optics, superconductivity.

Job Type: Full-time
Benefits:

401(k)
401(k) matching
Health insurance

Schedule:

Monday to Friday

Work Location: One location
"
13,engineering,Engineering Tech 3 Production Equipment Support (1st Shift),Siemens Healthineers,"


Siemens Healthineers offers generous sign-on bonuses up to $5,000*

 Do you want to join us in helping to fight the world’s most threatening diseases and enabling access to care for more people around the world? At Siemens Healthineers, we pioneer breakthroughs in healthcare. For everyone. Everywhere.
 We offer you a flexible and dynamic environment with opportunities to go beyond your comfort zone in order to grow personally and professionally. Sound interesting? Then come and join our global team as an Engineering Technician to support complex, high volume manufacturing equipment used to formulate, fill and package medical diagnostic products produced at the Siemens Healthineers East Walpole, MA facility.
 This is a 1st shift position with shift hours being Mon – Fri 7:00 AM - 3:30 PM. 
Our global team: We are a team of 66,000 highly dedicated employees across more than 70 countries passionately pushing the boundaries of what’s possible in healthcare to help improve people’s lives around the world. As a leader in the industry, we aspire to create better outcomes and experiences for patients no matter where they live or what health issues they are facing. Our portfolio, spanning from in-vitro and in-vivo diagnostics to image-guided therapy and innovative cancer care, is crucial for clinical decision-making and treatment pathways.
 Our culture: We are part of an incredible community of scientists, clinicians, developers, researchers, professionals, and skilled specialists pushing the boundaries of what’s possible, to improve people’s lives around the world. We embrace a culture of inclusivity in which the power and potential of every individual can be unleashed. We spark ideas that lead to positive impact and continued success. Check our Careers Site at https://www.siemens-healthineers.com/en-us/careers. 

This is a role well suited to an ambitious professional, looking for the next step in their career. As an Engineering Technician, you will be responsible for:

Continuous operation of production equipment.
Identifying/troubleshooting problems as they occur and then taking appropriate steps to resolve. 
Making effective repairs to equipment in accordance with documented procedures.
Performing preventative maintenance tasks and documenting activities.
Adhering to safety procedures and maintain safe work environment.
Providing training to setup mechanics and operations personnel.
Working closely with engineers and operations management to fulfill internal customers' needs and communicate results.

 Scheduled overtime and on call support required

 Required skills to have for the success of this role

Experience supporting complex production equipment for Medical Diagnostics Industry.
Experience troubleshooting liquid filling, labeling and packaging machinery is preferred.
Strong troubleshooting skills in the area of mechanical, electrical, electronic, and PLC driven systems.
Able to utilize mechanical drawings, electrical schematics, pneumatic diagrams, computers and computer control systems.
Must be able to work independently with limited support.

 Preferred Knowledge/Skills, Education, and Experience

Associate degree or 1 - 2 years vocational technical training in engineering, controls or automation is preferred. HS diploma or equivalent required. 
3-6 years’ experience supporting complex, high volume manufacturing equipment.

 Qualified Applicants must be legally authorized for employment in the United States. Qualified Applicants will not require employer sponsored work authorization now or in the future for employment in the United States.
 Siemens Healthineers has recently announced the next steps in our continued commitment to prioritize colleague health, comply with customer/business partner requirements, and help preserve our business continuity. Going forward, please be aware that Siemens Healthineers requires full COVID-19 vaccination for all new hires by their start date, except where prohibited by state law. Accommodations may be requested for certain medical or religious reasons. If you choose to submit an accommodation request it should be submitted within 3 business days of receiving a verbal offer. Details on how to submit approval will be provided by your recruiter. An accommodation approval must be confirmed prior to your start date. A start date cannot be confirmed until the accommodation has been reviewed. An accommodation is based on your role. If you are a currently a Siemens Healthineers employee with an existing approved accommodation, it will need to be re-evaluated prior to starting a new role.

 Why you’ll love working for Siemens Healthineers


Be part of exciting and innovative projects that help solve some of the world’s most significant health problems.
Engaging, challenging, and fast evolving, cutting edge technological environment.
Opportunities to advance your career.
Competitive total rewards package.
Contribute to our social responsibility initiatives focused on access to education and technology, and sustainability, making a positive impact on communities.
Participate in our celebrations and social events.
Opportunities to contribute your innovative ideas and get paid for them!
Employee perks and discounts.


 We are globally recognized as an Employer of Choice, but don’t just take our word for it. Here are some of our most recent awards and recognition:


Great Place to Work Certified 2021
Best Places to Work for LGBTQ Equality
Best for Vets Employers by Military Times
Glassdoor Employer Rating: 4.0


 Review our Benefits Summary:

 Explore the Siemens Benefits QuickStart https://benefitsatshs.com/ website to learn about our competitive Benefits plans which we proudly offer to our regular full-time employees. The QuickStart website can be accessed by clicking the link above or by copying and pasting it into your web browser’s address bar and selecting “Thinking of Joining Siemens” to the left of the page.

 At Siemens Healthineers, we value those who dedicate their energy and passion to a greater cause. Our people make us unique as an employer in the med-tech industry. What unites and motivates our global team is the inspiration of our common purpose: To innovate for healthcare, building on our remarkable legacy of pioneering ideas that translate into even better healthcare products and services. We recognize that taking ownership of our work allows both us and the company to grow. We offer you a flexible and dynamic environment and the space to move beyond your comfort zone to grow both personally and professionally.

 If you want to join us in transforming the way healthcare is delivered, visit our career site at https://usa.healthcare.siemens.com/careers. 

If you wish to find out more about the specific before applying, please visit: https://usa.healthcare.siemens.com/about. 

As an equal-opportunity employer we are happy to consider applications from individuals with disabilities. 


Sign-on bonuses range from $1,500 to $5,000 and are determined by individual position level, division, and location. Sign-on bonus offer is exclusive to external candidates who receive and accept an offer of employment with Siemens Healthineers.



 Organization: Siemens Healthineers
 Company: Siemens Healthcare Diagnostics Inc.
 Experience Level: Early Professional
 Job Type: Full-time
 Equal Employment Opportunity Statement Siemens is an Equal Opportunity and Affirmative Action Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to their race, color, creed, religion, national origin, citizenship status, ancestry, sex, age, physical or mental disability unrelated to ability, marital status, family responsibilities, pregnancy, genetic information, sexual orientation, gender expression, gender identity, transgender, sex stereotyping, order of protection status, protected veteran or military status, or an unfavorable discharge from military service, and other categories protected by federal, state or local law.  EEO is the Law Applicants and employees are protected under Federal law from discrimination. To learn more, Click here.  Pay Transparency Non-Discrimination Provision Siemens follows Executive Order 11246, including the Pay Transparency Nondiscrimination Provision. To learn more, Click here.  California Privacy Notice California residents have the right to receive additional notices about their personal information. To learn more, click here.

"
14,engineering,Lidar Engineer,"3DEO, Inc.","
Job Opportunity: Build and Fly Airborne Lidar Mapping Systems
We are a hardware spin-out from MIT Lincoln Lab, commercializing advanced lidar systems for airborne 3D mapping. 3DEO designs, builds, qualifies, operates, and maintains lidar systems for government and commercial applications. Our engineers have designed and built the world’s most capable lidar sensors, integrated them into airplanes, flown with them, and gotten them to work reliably for operational use by the US Department of Defense. We love this stuff! We are a “you build it, you fly it” company. If you are interested, please send a cover letter and your resume to: jobs at 3DEOlidar dot com
Lidar Engineer: 
We seek engineers who will thrive as part of a tight, focused team dedicated to creating and executing innovative solutions. We will train you on the job about the specifics of our technology; as a foundation we seek expertise in several of the following:
· Optics:  our lidars include sophisticated detector arrays, powerful pulsed lasers, precision scanning systems, and the optics between them.
· Instrumentation:  Design real-time embedded systems for instrument control and readout. Build robust, reliable, cost-effective airborne surveying instruments.
· Analysis of large data sets: Use Matlab/Python to sift through the large data sets efficiently and drive to conclusions. Develop new processing algorithms.
· Airborne sensors:  Design and integrate optical sensing payloads. Conduct system trade studies for size/weight/power/cost/performance. Understand impact of subcomponent performance on the utility of data products for a given application.
· Data recording:  Design, develop and debug data acquisition systems for high rate cameras (multi-GB/sec). Understand frame-grabbers and recording architectures.
· System control software:  Design instrument control software and simple user interfaces. Understand how to write complex, fault-tolerant software so the operator's job is easy, even automated.
· Cloud data processing:  Develop workflows for automated, scalable processing of city-scale lidar data sets: point clouds with 1012 3D points generated from 100 TB of raw data.
Qualifications: 
We are most interested in motivated, passionate technical problem solvers, who also value human interaction skills of communication, cooperation, resourcefulness, and enthusiasm to learn. There are openings for BS, MS, and PhD-level team members. The successful candidate will be able to explain how she/he solved a difficult technical problem involving optics, electronics, and/or mechanical systems. We want to know that you understood the problem deeply, identified the critical elements, took a wide view and created an innovative solution, tested and validated the solution, and worked successfully within your team. We need to know that you will be able to quickly learn what is needed to thrive in our product sphere. Your skill set should contain at least one element that will allow you to start contributing right away while learning about lidar systems over a longer period.
Must hold US Citizenship.
Job Type: Full-time
Work Location: Multiple Locations
"
